type	gene_type	gene_name	gene_id	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
DPH7	gene	protein_coding	DPH7	ENSG00000148399.12	chr9	0.11165827104512	4.88830676820353	2.48440158671488	0.0138308076945293	0.0228867272806841	-4.03619891495605
RP11-303E16.2	gene	sense_intronic	RP11-303E16.2	ENSG00000261061.1	chr16	-0.209581672133325	3.81590621420096	-2.44578448306073	0.0153527763230853	0.0251024156394195	-4.03636099666805
DKK3	gene	protein_coding	DKK3	ENSG00000050165.17	chr11	-0.31164158426974	8.70655955612826	-2.39496380372263	0.017581242512894	0.0283391831415602	-4.03730230946478
NBPF11	gene	protein_coding	NBPF11	ENSG00000263956.6	chr1	-0.138405387549987	3.02611059727201	-2.40515789824217	0.0171125885955228	0.027660728177589	-4.03763817101259
RP11-158M2.4	gene	antisense	RP11-158M2.4	ENSG00000259762.1	chr15	-0.219194551164667	1.57561853061724	-2.33604175761208	0.0205186726597218	0.0325224303459955	-4.037665094733
RP11-486G15.2	gene	lincRNA	RP11-486G15.2	ENSG00000271576.1	chr1	0.15642675665033	3.86607552220035	2.44750089773608	0.0152820962167475	0.0249958588876281	-4.03794371832693
RP11-92A5.2	gene	antisense	RP11-92A5.2	ENSG00000250538.5	chr4	-0.397660030029476	1.92111963944545	-2.38617321982308	0.0179944399452149	0.0289362011809041	-4.03891110034048
TMEM11	gene	protein_coding	TMEM11	ENSG00000178307.9	chr17	-0.0980604191276759	4.41322578232352	-2.47845050870763	0.0140562327907202	0.0232265786334028	-4.03968933540701
DLEU2	gene	antisense	DLEU2	ENSG00000231607.10	chr13	-0.189865787413122	1.91959577734751	-2.33498578072984	0.0205750338560384	0.0326053913708991	-4.04033700941459
RP11-252M21.6	gene	antisense	RP11-252M21.6	ENSG00000238185.1	chr13	-0.223664457390321	0.868346839548143	-2.30904131317847	0.0220031728522116	0.0346362057126235	-4.04045838915307
AC064853.2	gene	sense_intronic	AC064853.2	ENSG00000236116.1	chr2	-0.362665854945165	1.89842198336746	-2.31885744936879	0.0214529220281529	0.0338532619629628	-4.04106460044076
CIART	gene	protein_coding	CIART	ENSG00000159208.15	chr1	-0.223857776703736	4.22467032659702	-2.47741483503787	0.0140957959540652	0.0232793046132505	-4.0418222962446
NCBP2	gene	protein_coding	NCBP2	ENSG00000114503.10	chr3	-0.112906140997514	6.47229475900911	-2.45704252652549	0.0148944210852333	0.0244208683202188	-4.04243709430812
RP11-9G1.3	gene	lincRNA	RP11-9G1.3	ENSG00000250241.5	chr4	0.211531598307982	3.38483635197049	2.40761972501669	0.0170010801961594	0.0274987555625953	-4.04250122893136
SNORA73B	gene	snoRNA	SNORA73B	ENSG00000200087.1	chr1	-0.33396802111995	1.9617281523426	-2.34155451740296	0.0202266351549368	0.0320992781501279	-4.04288326153076
HAAO	gene	protein_coding	HAAO	ENSG00000162882.14	chr2	-0.191787516456958	2.66013567364538	-2.37059368701632	0.0187478434293276	0.0300148075696216	-4.04289733216747
NAP1L2	gene	protein_coding	NAP1L2	ENSG00000186462.8	chrX	-0.432311113257988	6.53068914516867	-2.44192896659908	0.0155126006552341	0.0253303069759628	-4.043048994575
MRPL23	gene	protein_coding	MRPL23	ENSG00000214026.10	chr11	-0.283452285201369	5.38201667092214	-2.47973235485947	0.0140074025305763	0.0231521809489757	-4.04506671682554
RP1-315G1.3	gene	lincRNA	RP1-315G1.3	ENSG00000232412.1	chrX	-0.26593379623889	2.83918550277484	-2.37670943359569	0.0184488412656366	0.0295867317904514	-4.04523648449101
NAA40	gene	protein_coding	NAA40	ENSG00000110583.12	chr11	0.118203897530445	4.71605982677228	2.47965872210416	0.0140102033841631	0.0231552373029473	-4.04535291563407
TCTA	gene	protein_coding	TCTA	ENSG00000145022.4	chr3	-0.11736285744259	6.45411396036653	-2.45869575954341	0.0148281452977954	0.0243236768537866	-4.04742649052994
ZNF826P	gene	transcribed_unprocessed_pseudogene	ZNF826P	ENSG00000231205.11	chr19	-0.149353299049752	2.26404572404805	-2.35805178505446	0.0193744170938551	0.0308858319940699	-4.04784322100412
RPL12P27	gene	processed_pseudogene	RPL12P27	ENSG00000237169.1	chr10	-0.195971324921492	1.10738430079151	-2.31448199139251	0.0216966821822724	0.034204644430421	-4.04785776716566
RC3H2	gene	protein_coding	RC3H2	ENSG00000056586.15	chr9	-0.0862759438986158	4.0930792845516	-2.46920310518193	0.0144130092411373	0.0237210657401657	-4.04866641393849
DTX4	gene	protein_coding	DTX4	ENSG00000110042.7	chr11	0.230518734896632	5.38408619079013	2.47467490605558	0.0142009403716901	0.0234243307961506	-4.04912021279729
LINC01424	gene	antisense	LINC01424	ENSG00000236519.1	chr21	-0.181149697268607	1.51948634856866	-2.32811263156316	0.0209452136539827	0.0331306132620594	-4.04953722739217
ZNF622	gene	protein_coding	ZNF622	ENSG00000173545.4	chr5	-0.1266016016915	5.60468595545687	-2.47181732337449	0.0143113421452472	0.0235792614880385	-4.04976772871147
ITGB4	gene	protein_coding	ITGB4	ENSG00000132470.13	chr17	0.374579209364847	5.26685080804353	2.47360185230093	0.0142423083452086	0.0234779051740933	-4.04977437583229
MUM1	gene	protein_coding	MUM1	ENSG00000160953.15	chr19	-0.12661959265475	6.35888794344757	-2.45590831816584	0.0149400419048741	0.0244874171076251	-4.0502606442151
CTC-338M12.5	gene	antisense	CTC-338M12.5	ENSG00000250222.1	chr5	-0.209264955657841	3.31950101287646	-2.42593559883881	0.0161914455770388	0.026330985287705	-4.05054777460007
ANKRD49	gene	protein_coding	ANKRD49	ENSG00000168876.8	chr11	-0.124854760448318	3.69007628858954	-2.43670395373114	0.0157315495317578	0.0256447973271469	-4.05063409838371
CPEB1	gene	protein_coding	CPEB1	ENSG00000214575.9	chr15	0.18047233529883	4.77094729483965	2.47774220668179	0.0140832795297429	0.0232617916468869	-4.05077318168499
BDH2	gene	protein_coding	BDH2	ENSG00000164039.14	chr4	0.209648674641312	6.01401964760264	2.47256589363408	0.0142823478609093	0.0235378665214336	-4.05107238861167
MAP9	gene	protein_coding	MAP9	ENSG00000164114.18	chr4	-0.182499184425112	4.09191489767011	-2.46778632344952	0.0144683757581619	0.02380735710781	-4.05145372142283
IGHJ4	gene	IG_J_gene	IGHJ4	ENSG00000240041.1	chr14	-0.455652164036359	1.62915919227669	-2.33555029514414	0.0205448868360555	0.0325618589486828	-4.05167332299326
C10orf35	gene	protein_coding	C10orf35	ENSG00000171224.8	chr10	-0.362357388906798	5.91645701205604	-2.44456997490688	0.015402963512296	0.0251732452646041	-4.05167412713535
SNRPF	gene	protein_coding	SNRPF	ENSG00000139343.10	chr12	-0.126027164438004	5.21679428620184	-2.47681360782856	0.0141188084902105	0.0233078172456792	-4.05172658136208
NBEAL2	gene	protein_coding	NBEAL2	ENSG00000160796.16	chr3	-0.187686615971109	3.50448213564737	-2.43252290566472	0.0159087207822515	0.0259100253073026	-4.05405674945103
TMBIM1	gene	protein_coding	TMBIM1	ENSG00000135926.14	chr2	0.237936714895308	6.82686517517108	2.45559030760267	0.0149528553692871	0.0245051172797222	-4.05420589711991
WASHC1	gene	protein_coding	WASHC1	ENSG00000181404.15	chr9	-0.275074253169874	4.68477444071149	-2.47678198661509	0.0141200197462084	0.0233082353229696	-4.05428567894949
RPSAP9	gene	processed_pseudogene	RPSAP9	ENSG00000234618.1	chr9	0.182380111103721	2.13130444499858	2.34690266776342	0.0199468170252523	0.0317089877964317	-4.05457197004679
RNASE4	gene	protein_coding	RNASE4	ENSG00000258818.3	chr14	0.240785693563902	3.72924814053133	2.4082427650313	0.0169729617010707	0.0274605478938092	-4.05465156560044
C1QTNF1	gene	protein_coding	C1QTNF1	ENSG00000173918.14	chr17	-0.24788928183447	3.93206642948159	-2.45265092237678	0.0150717534243258	0.0246766999201782	-4.05471283317259
IGIP	gene	protein_coding	IGIP	ENSG00000182700.4	chr5	-0.142765133045243	6.81313661370441	-2.45172984638644	0.0151091832222445	0.0247329898268996	-4.05505307300933
RBM48	gene	protein_coding	RBM48	ENSG00000127993.15	chr7	0.193040470418315	4.53525756003673	2.47134532443676	0.0143296509127915	0.0236014356016936	-4.05509533054277
LPAR5	gene	protein_coding	LPAR5	ENSG00000184574.9	chr12	-0.338057243029811	3.03361301472034	-2.3584375402748	0.019354873834804	0.0308566988009162	-4.05557311636348
RHOC	gene	protein_coding	RHOC	ENSG00000155366.16	chr1	-0.19660932948924	7.00379007001106	-2.45242834469533	0.0150807907721232	0.0246881738316349	-4.05558255326165
AC005009.2	gene	antisense	AC005009.2	ENSG00000233073.1	chr7	-0.204971445440592	1.45496335087635	-2.31225238896163	0.0218218269604335	0.034375205564736	-4.05610649962013
IRAK3	gene	protein_coding	IRAK3	ENSG00000090376.10	chr12	-0.273596461135795	2.60719004382409	-2.34761440256674	0.0199098366151521	0.0316522690046164	-4.05957548269252
CENPH	gene	protein_coding	CENPH	ENSG00000153044.9	chr5	-0.128977387629378	2.9954099822604	-2.4072048280191	0.0170198278069989	0.0275235899331527	-4.06118828620539
KANSL1	gene	protein_coding	KANSL1	ENSG00000120071.13	chr17	-0.0986956479063821	4.12130931963537	-2.46233217776164	0.0146832872280479	0.0241088121378327	-4.06151392081952
CTD-2350C19.2	gene	antisense	CTD-2350C19.2	ENSG00000265254.1	chr17	-0.304238879117076	1.64388549935247	-2.31301323692517	0.021779050551038	0.03431226445035	-4.06160461009405
MVP	gene	protein_coding	MVP	ENSG00000013364.18	chr16	0.221758668349899	5.31167963571324	2.47354867414741	0.0142443612335177	0.0234784437918492	-4.06178888049186
RPL23AP82	gene	transcribed_unprocessed_pseudogene	RPL23AP82	ENSG00000184319.15	chr22	-0.113210804228922	3.55856686981665	-2.43966492006773	0.0156071392419056	0.0254590477878354	-4.06207280681652
RN7SL75P	gene	misc_RNA	RN7SL75P	ENSG00000239908.3	chr9	-0.21943918038346	1.21946035209696	-2.305932988056	0.0221799730500942	0.0348851732050417	-4.06213667767693
TECPR2	gene	protein_coding	TECPR2	ENSG00000196663.15	chr14	0.119315546293126	5.29567457187846	2.47104800190608	0.0143411946953494	0.0236172510449337	-4.06278856451465
LINC01291	gene	lincRNA	LINC01291	ENSG00000204792.2	chr2	-0.297715110142845	1.40555286337102	-2.30968122894204	0.0219669284725274	0.0345858648635599	-4.06440430268649
MTCO2P2	gene	processed_pseudogene	MTCO2P2	ENSG00000267541.1	chr18	-0.505446844549278	5.50689877176514	-2.46748024558192	0.0144803617967782	0.0238254684868881	-4.06463205908633
FERMT3	gene	protein_coding	FERMT3	ENSG00000149781.12	chr11	-0.283436800141677	3.43793759098519	-2.40602485227213	0.0170732463777863	0.027602637010535	-4.06485881158683
PPOX	gene	protein_coding	PPOX	ENSG00000143224.17	chr1	0.0959490209339915	5.08600112413055	2.47173893057415	0.0143143815492383	0.0235810754345567	-4.06491737060769
HMG20B	gene	protein_coding	HMG20B	ENSG00000064961.18	chr19	0.160693497167257	5.8368563389569	2.4692266023048	0.0144120925850178	0.0237210657401657	-4.06506460297459
PRRT2	gene	protein_coding	PRRT2	ENSG00000167371.17	chr16	-0.344346178057984	7.13972927353291	-2.41827163197647	0.0165259736487937	0.0268104913566147	-4.06592501126601
TIMM10	gene	protein_coding	TIMM10	ENSG00000134809.8	chr11	-0.172773548821328	6.54183503265417	-2.44527612407897	0.0153737655903977	0.0251305910248842	-4.06593847961531
LINC01376	gene	lincRNA	LINC01376	ENSG00000236204.5	chr2	-0.176364576497432	1.27894454270532	-2.30932438013529	0.0219871336768371	0.0346154369326677	-4.0663904599191
MPP1	gene	protein_coding	MPP1	ENSG00000130830.14	chrX	-0.140194078196454	5.69755170826707	-2.46084006256042	0.0147425734147842	0.024197990365088	-4.06643909259998
AKAP5	gene	protein_coding	AKAP5	ENSG00000179841.8	chr14	-0.354098385784016	3.53485211364128	-2.45718781726761	0.0148885860592338	0.0244129464092977	-4.0675978628043
ATPAF2	gene	protein_coding	ATPAF2	ENSG00000171953.15	chr17	-0.0895130306276593	3.71412659387252	-2.43751979165573	0.0156971831968503	0.0255904896260633	-4.0676021452802
SVIP	gene	protein_coding	SVIP	ENSG00000198168.8	chr11	0.147461531755225	5.35393290404914	2.46991246203466	0.0143853590435926	0.02368356919276	-4.068302667093
LOXL2	gene	protein_coding	LOXL2	ENSG00000134013.15	chr8	-0.200588202694229	2.24117381152165	-2.34059996755316	0.0202769391148159	0.0321728139209254	-4.06871424176598
TM9SF3	gene	protein_coding	TM9SF3	ENSG00000077147.14	chr10	0.0924294638801451	6.14524623963626	2.45700414804781	0.0148959627434597	0.0244217502391088	-4.06944613831921
GTPBP4	gene	protein_coding	GTPBP4	ENSG00000107937.18	chr10	0.0817370024279693	4.42459815212775	2.46626751062523	0.0145279394072313	0.0238892109879655	-4.06961218249739
PSMF1	gene	protein_coding	PSMF1	ENSG00000125818.17	chr20	-0.0750936931624047	5.91791911742111	-2.45691971352639	0.0148993549654776	0.0244256658116077	-4.06996676726611
TMEM189	gene	protein_coding	TMEM189	ENSG00000240849.10	chr20	0.167564712120859	4.77880104534548	2.46839133939066	0.0144447092132048	0.0237700219923755	-4.07141260072557
DYNLL2	gene	protein_coding	DYNLL2	ENSG00000264364.2	chr17	-0.130790752472503	7.54941330486208	-2.41914357271501	0.0164876079293458	0.026755385908156	-4.07172616375765
DR1	gene	protein_coding	DR1	ENSG00000117505.12	chr1	-0.0987107853896196	3.99674523154368	-2.45482322046803	0.0149838034467605	0.0245525281424895	-4.07499967987201
RP5-1116H23.6	gene	lincRNA	RP5-1116H23.6	ENSG00000277087.1	chr20	-0.226951731469746	1.54723827849844	-2.30209494381294	0.0223999963674617	0.0351993742569491	-4.0752009046123
NAGLU	gene	protein_coding	NAGLU	ENSG00000108784.9	chr17	0.164701249504798	4.52996305692469	2.45776607767894	0.0148653826361527	0.0243781854635747	-4.07522266564608
SMC5-AS1	gene	antisense	SMC5-AS1	ENSG00000268364.1	chr9	-0.16765206288467	1.44256898749723	-2.3137839798207	0.0217357928304987	0.0342514214272826	-4.07525018934183
PRMT9	gene	protein_coding	PRMT9	ENSG00000164169.12	chr4	-0.100388218212189	3.59957042179474	-2.42917577118828	0.0160518271479432	0.0261178997197524	-4.07716843355598
EEF1A1P11	gene	processed_pseudogene	EEF1A1P11	ENSG00000228502.1	chr1	-0.28622167599477	1.8451260077911	-2.3333657768527	0.0206617636230269	0.032719390064322	-4.07732719697474
MTHFD2L	gene	protein_coding	MTHFD2L	ENSG00000163738.18	chr4	-0.120642610269994	3.0013874240391	-2.37594291000804	0.018486085008908	0.0296366926902169	-4.07797864056853
NUDT9P1	gene	processed_pseudogene	NUDT9P1	ENSG00000234043.3	chr10	-0.175158323793586	1.97476092687758	-2.3219942443351	0.0212796509328046	0.0336081731382757	-4.07807408744954
CCPG1	gene	protein_coding	CCPG1	ENSG00000260916.7	chr15	-0.140861365028991	5.25225901467354	-2.46303812738223	0.0146553116220255	0.0240710005916344	-4.07817840013207
IGKJ2	gene	IG_J_gene	IGKJ2	ENSG00000211596.3	chr2	-0.590444202545187	2.56266177972794	-2.4278927205192	0.0161069854999837	0.0261979503439846	-4.07866288358065
ULK2	gene	protein_coding	ULK2	ENSG00000083290.19	chr17	0.1252950269199	5.57841247292119	2.46069851816133	0.0147482084223477	0.0242039737548546	-4.07944696345623
PRDM2	gene	protein_coding	PRDM2	ENSG00000116731.22	chr1	-0.105989377196211	4.90320656682305	-2.46610977464446	0.0145341378500804	0.0238961733945436	-4.0795710542858
TRAM2	gene	protein_coding	TRAM2	ENSG00000065308.4	chr6	-0.189436620806906	2.76015249555613	-2.36148057508834	0.0192013142794361	0.0306460231185175	-4.07988295307608
NECTIN1	gene	protein_coding	NECTIN1	ENSG00000110400.10	chr11	0.32968347207415	6.30708800403305	2.44056383613437	0.0155695427006999	0.0254079397617565	-4.07993760890287
ANGPTL1	gene	protein_coding	ANGPTL1	ENSG00000116194.12	chr1	-0.23349843316208	2.15731918863502	-2.32859777508658	0.0209188938181098	0.0330964160875675	-4.08058658296017
POLR3B	gene	protein_coding	POLR3B	ENSG00000013503.9	chr12	-0.0936573637515781	2.94114706072957	-2.38679618789574	0.0179648778628386	0.0288982134481232	-4.08126376639267
ZSCAN30	gene	protein_coding	ZSCAN30	ENSG00000186814.13	chr18	0.144052773335762	4.17817296741728	2.44705733406849	0.015300333971573	0.025020642931064	-4.08206635637412
SLC37A3	gene	protein_coding	SLC37A3	ENSG00000157800.17	chr7	-0.102363901688644	3.88669341706899	-2.45332682482204	0.015044339135124	0.0246401057662448	-4.08262386395667
ARPC5L	gene	protein_coding	ARPC5L	ENSG00000136950.13	chr9	-0.210194790270301	6.18987154911142	-2.44014514409936	0.0155870442011632	0.0254279727379845	-4.08263106945139
LINC01352	gene	lincRNA	LINC01352	ENSG00000238078.1	chr1	-0.325960376452935	1.84435751585541	-2.33337541034126	0.0206612469292128	0.032719390064322	-4.08323058883294
RP4-657D16.3	gene	antisense	RP4-657D16.3	ENSG00000266993.3	chr1	-0.169757708594212	1.69303148852015	-2.31480721799622	0.0216784803331266	0.0341781639777715	-4.08459512999431
SPRED1	gene	protein_coding	SPRED1	ENSG00000166068.12	chr15	-0.135316507022664	5.32937155601036	-2.463217984203	0.014648191769233	0.024062555245793	-4.08513679845976
TMPRSS13	gene	protein_coding	TMPRSS13	ENSG00000137747.15	chr11	-0.271417221251188	1.44344572166134	-2.31004203179523	0.0219465159386901	0.0345559625154238	-4.08551618729424
CTD-2521M24.11	gene	lincRNA	CTD-2521M24.11	ENSG00000269736.1	chr19	-0.204753066037846	1.44629299107106	-2.3014609927903	0.0224365222731957	0.0352476649387777	-4.08678897211053
HUWE1	gene	protein_coding	HUWE1	ENSG00000086758.15	chrX	-0.0936928457756174	5.79361477906126	-2.45118839690212	0.0151312246088619	0.0247657379571887	-4.08768314317375
TNFRSF10A	gene	protein_coding	TNFRSF10A	ENSG00000104689.9	chr8	-0.255366048274072	2.13316784852056	-2.32073318957766	0.0213491611965805	0.0337070144005712	-4.08778025242266
RP11-168A11.4	gene	processed_pseudogene	RP11-168A11.4	ENSG00000251050.1	chr5	-0.240085158220235	3.23610155009758	-2.37037447694585	0.0187586395860163	0.0300261645478801	-4.08834858856979
ZNF485	gene	protein_coding	ZNF485	ENSG00000198298.12	chr10	-0.127727744899188	2.46736119862873	-2.3501920624837	0.0197764105532257	0.0314709967139762	-4.08836195048726
MAPK8IP1P2	gene	processed_pseudogene	MAPK8IP1P2	ENSG00000263503.1	chr17	-0.618483089817917	2.21863428749324	-2.32970477924527	0.0208589457565713	0.0330058630500377	-4.08946828209373
OS9	gene	protein_coding	OS9	ENSG00000135506.15	chr12	-0.110307392292512	6.75309634609117	-2.42989638746234	0.0160209212970548	0.0260745879428285	-4.0909367669243
SLIRP	gene	protein_coding	SLIRP	ENSG00000119705.9	chr14	-0.168379430960307	6.29746691351099	-2.44183562263996	0.0155164883087293	0.0253312740316657	-4.09105826883929
VCP	gene	protein_coding	VCP	ENSG00000165280.15	chr9	0.11671515607665	7.05308571997728	2.4186453116786	0.0165095219361754	0.0267873737050449	-4.09163371928962
RP11-304L19.11	gene	antisense	RP11-304L19.11	ENSG00000261663.1	chr16	-0.174785834601697	2.69784420911364	-2.36580720779274	0.0189848289373087	0.0303423036224608	-4.09218705891692
RNGTT	gene	protein_coding	RNGTT	ENSG00000111880.15	chr6	0.0965600515460281	3.95313018989007	2.44143867525418	0.0155330302986645	0.0253500554847402	-4.0921985886402
RP11-53O19.1	gene	antisense	RP11-53O19.1	ENSG00000251141.5	chr5	-0.126566414744207	2.56379395924556	-2.35516393331864	0.0195212752032672	0.0310954972957635	-4.09255918512241
TOM1L1	gene	protein_coding	TOM1L1	ENSG00000141198.14	chr17	-0.144675702202925	2.30097420905787	-2.35267541788247	0.0196486107738634	0.0312860405842995	-4.09262550177983
HLA-U	gene	unprocessed_pseudogene	HLA-U	ENSG00000228078.1	chr6	-0.576109542757629	2.72437915794648	-2.36076588154193	0.019237282849676	0.0306953759006176	-4.09306165469967
ZNF33B	gene	protein_coding	ZNF33B	ENSG00000196693.14	chr10	-0.138374886012933	3.35732842331193	-2.41603594867133	0.0166247058423967	0.0269526949520565	-4.09366917914843
CXorf57	gene	protein_coding	CXorf57	ENSG00000147231.13	chrX	0.138712018407428	3.43245207606044	2.40821813879753	0.0169740723294285	0.0274605478938092	-4.09439358505601
QPRT	gene	protein_coding	QPRT	ENSG00000103485.17	chr16	-0.184713014608524	5.1332531184577	-2.45927028134713	0.0148051749226727	0.0242925482781648	-4.0947489510406
UBL5	gene	protein_coding	UBL5	ENSG00000198258.10	chr19	-0.162155822410293	9.49193231858687	-2.35968341322844	0.0192918735334999	0.0307703738737414	-4.09493202171322
CTU1	gene	protein_coding	CTU1	ENSG00000142544.6	chr19	-0.164994670042055	3.37282946990965	-2.41729739258616	0.0165689340010644	0.0268748109497264	-4.09610471277179
COL8A2	gene	protein_coding	COL8A2	ENSG00000171812.12	chr1	0.287896408114076	2.41573736129001	2.32177073690465	0.0212919563228352	0.0336254249860172	-4.09635095462185
WIPI2	gene	protein_coding	WIPI2	ENSG00000157954.14	chr7	-0.102485993803956	6.02310799726587	-2.44250072923769	0.0154888063372523	0.0252965468339497	-4.09653471407097
LA16c-349E10.1	gene	antisense	LA16c-349E10.1	ENSG00000262528.2	chr16	0.235512766508366	3.50511737498922	2.3879961448815	0.0179080563824353	0.028816336758244	-4.09717180944546
EFR3B	gene	protein_coding	EFR3B	ENSG00000084710.13	chr2	-0.229351486500016	5.57791489236024	-2.4425766843719	0.0154856478460479	0.0252941507130577	-4.09748665893165
CTD-2047H16.4	gene	antisense	CTD-2047H16.4	ENSG00000263069.5	chr17	-0.143351340381335	2.1168362544447	-2.34454856990036	0.0200695623654794	0.0318687150732355	-4.09771333456481
GPAM	gene	protein_coding	GPAM	ENSG00000119927.13	chr10	-0.257582724365705	3.84926964794816	-2.42143429664166	0.0163871906251617	0.0266172873963671	-4.09771563526232
SLC26A9	gene	protein_coding	SLC26A9	ENSG00000174502.18	chr1	0.215613639893083	2.03592843524054	2.32100636334305	0.0213340867722071	0.0336854001666428	-4.09799157677069
RP11-168L22.2	gene	lincRNA	RP11-168L22.2	ENSG00000224265.1	chr10	-0.230760626024376	1.23072856186017	-2.29331656423399	0.0229104359387176	0.0359225949854353	-4.09999470535453
SYTL5	gene	protein_coding	SYTL5	ENSG00000147041.11	chrX	0.49915394256712	4.85186237317795	2.45645470106065	0.0149180494943372	0.0244546654222628	-4.10001110517062
VWA8	gene	protein_coding	VWA8	ENSG00000102763.17	chr13	-0.0888744560021251	3.47525147027899	-2.41142655720498	0.0168299147476039	0.0272599577797218	-4.10150267175798
BOD1L1	gene	protein_coding	BOD1L1	ENSG00000038219.12	chr4	-0.0904871618743091	4.04246436639376	-2.44310974372104	0.0154634973643062	0.0252602988366839	-4.10229093084059
ITGA9	gene	protein_coding	ITGA9	ENSG00000144668.11	chr3	-0.243867274279136	3.08143579997203	-2.41448193004143	0.0166936415665276	0.0270536401327927	-4.10469469559422
BRD9P2	gene	unprocessed_pseudogene	BRD9P2	ENSG00000249908.2	chr5	0.329099753999675	2.97184011437501	2.40505702400832	0.0171171714520611	0.027666297842865	-4.10532214019222
PFKFB3	gene	protein_coding	PFKFB3	ENSG00000170525.19	chr10	0.258309268984485	6.51882822411762	2.43131323847842	0.015960308972444	0.0259846304402812	-4.10548450758218
CMIP	gene	protein_coding	CMIP	ENSG00000153815.16	chr16	-0.227649189367599	5.15936306564414	-2.44724565942097	0.0152925883476364	0.0250096574912948	-4.10629890069289
RP13-216E22.4	gene	lincRNA	RP13-216E22.4	ENSG00000228906.1	chrX	-0.190561394973445	1.82994964571072	-2.3235611344859	0.0211935596205893	0.0334830717901908	-4.10719482828454
RP11-713M15.2	gene	antisense	RP11-713M15.2	ENSG00000272502.1	chr8	-0.205230072773919	1.0705048566056	-2.28365080359232	0.0234842265174792	0.0367228762240677	-4.10771763659848
STK24-AS1	gene	antisense	STK24-AS1	ENSG00000224418.1	chr13	-0.17735574194671	1.50488986141274	-2.30033523511065	0.0225015128725557	0.0353452003479424	-4.108221016045
RECQL	gene	protein_coding	RECQL	ENSG00000004700.15	chr12	0.175145572949045	3.82356652742213	2.42137561466021	0.0163897562641881	0.0266179006680259	-4.11008051980157
RP11-517P14.7	gene	unprocessed_pseudogene	RP11-517P14.7	ENSG00000236114.1	chr10	0.208542848781785	2.13701830256335	2.31601340908643	0.0216110907475038	0.0340785428664701	-4.11016487276924
SCUBE1	gene	protein_coding	SCUBE1	ENSG00000159307.18	chr22	-0.196447332632104	1.28376002477283	-2.28814480601759	0.0232159029208524	0.0363500172510676	-4.11263044138342
RP11-119B16.2	gene	antisense	RP11-119B16.2	ENSG00000229539.1	chr20	-0.189502721467353	1.9508707009045	-2.31537886984844	0.0216465193462044	0.0341299861119275	-4.11296280814748
TAF1B	gene	protein_coding	TAF1B	ENSG00000115750.16	chr2	0.124778075623266	3.0206780607875	2.37310036856106	0.0186247775784876	0.0298374161114508	-4.11312695610892
TRPS1	gene	protein_coding	TRPS1	ENSG00000104447.12	chr8	0.160479413768794	3.13548980650127	2.36898172289989	0.0188273612276253	0.0301262544339443	-4.11320299617984
NR3C2	gene	protein_coding	NR3C2	ENSG00000151623.14	chr4	-0.214597900614743	4.37823653076072	-2.45049523604373	0.0151594835292336	0.024805315371999	-4.1135668682962
RPS15AP38	gene	processed_pseudogene	RPS15AP38	ENSG00000237668.1	chr22	-0.224914157109566	1.45243089205534	-2.29623212451227	0.0227397856457524	0.0356826175273238	-4.1137155453588
LDB2	gene	protein_coding	LDB2	ENSG00000169744.12	chr4	-0.375499372809889	5.18798058966137	-2.44146765816892	0.0155318219644881	0.025349783886496	-4.11402686046084
XBP1P1	gene	processed_pseudogene	XBP1P1	ENSG00000249947.2	chr5	-0.193056099741348	1.74865376784383	-2.30413653844971	0.0222827210840414	0.0350331892713878	-4.11503515898447
KANSL1L	gene	protein_coding	KANSL1L	ENSG00000144445.16	chr2	0.122607969125758	3.66497992393477	2.40649927172286	0.017051751184662	0.0275715495662143	-4.11623067851189
IL21R-AS1	gene	antisense	IL21R-AS1	ENSG00000259954.1	chr16	-0.262607537076528	2.47590137579603	-2.34655002532396	0.0199651620442084	0.031731930528847	-4.11790465124536
RP11-25G10.2	gene	antisense	RP11-25G10.2	ENSG00000232739.1	chr10	-0.198765222481569	1.52772980182082	-2.29674994398727	0.0227095938991834	0.035642137760749	-4.11830848984156
RP11-472N13.3	gene	lincRNA	RP11-472N13.3	ENSG00000237797.1	chr10	-0.303247304814177	3.02105071451853	-2.3485401577359	0.0198618263678096	0.0315841984005756	-4.11885687607095
AK6	gene	protein_coding	AK6	ENSG00000085231.13	chr5	-0.136313788468073	5.58053356304729	-2.4418457342416	0.0155160671320534	0.0253312740316657	-4.12002666821123
RP11-568A7.2	gene	lincRNA	RP11-568A7.2	ENSG00000228648.1	chr6	-0.231720392876316	1.02487758139103	-2.27922568841967	0.0237510835728949	0.0370996316980312	-4.12151251799818
ANKRD26	gene	protein_coding	ANKRD26	ENSG00000107890.16	chr10	-0.105996928572579	2.98752099688929	-2.37665097433243	0.0184516793432451	0.0295893328777454	-4.1216315299477
SLC35E3	gene	protein_coding	SLC35E3	ENSG00000175782.9	chr12	-0.101149846425112	2.55842283628967	-2.34613337130012	0.0199868561742069	0.03175811198527	-4.12193757018916
CTB-55O6.12	gene	antisense	CTB-55O6.12	ENSG00000267169.1	chr19	-0.181208143624231	3.11951060567843	-2.36204783495994	0.0191728078257474	0.0306065490716117	-4.12309523660534
INPP5B	gene	protein_coding	INPP5B	ENSG00000204084.12	chr1	0.133205979844047	3.42967288965037	2.39328506331744	0.017659497289559	0.0284558956920968	-4.12359012953581
