type	gene_type	gene_name	gene_id	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
PAQR6	gene	protein_coding	PAQR6	ENSG00000160781.15	chr1	1.21441354860904	10.6321426629393	3.89937641583822	0.000286183240017641	0.00995521698451303	0.311373946316336
ATE1-AS1	gene	transcribed_unitary_pseudogene	ATE1-AS1	ENSG00000226864.2	chr10	1.26227988348837	3.33325023491178	3.91167930374968	0.000275241339713679	0.00972753897735692	0.292871247721553
FAM124A	gene	protein_coding	FAM124A	ENSG00000150510.16	chr13	1.00914858506798	4.74269580221013	3.90798675623261	0.000278482287747331	0.00977376395255835	0.262501518233413
MLXIPL	gene	protein_coding	MLXIPL	ENSG00000009950.15	chr7	-1.41544882540715	4.84624904789853	-3.91210655220564	0.000274868701431023	0.00972753897735692	0.260417593905373
CAPN3	gene	protein_coding	CAPN3	ENSG00000092529.23	chr15	1.22763802333094	6.79889475011631	3.89183005871537	0.000293101155787047	0.0100692080289327	0.244758866308952
TMEM35A	gene	protein_coding	TMEM35A	ENSG00000126950.7	chrX	-1.58021513928869	5.46396345981343	-3.89261286481175	0.000292376109534023	0.0100599207579016	0.23929246952223
PRRG1	gene	protein_coding	PRRG1	ENSG00000130962.17	chrX	1.04099772897162	5.09088094139937	3.89452473434936	0.000290612572595834	0.0100338730340451	0.225230100216865
KB-1836B5.4	gene	lincRNA	KB-1836B5.4	ENSG00000272128.1	chr8	-1.04559583160849	1.94404423498028	-3.86730113647638	0.000316719176893423	0.0104844357591879	0.224988945981489
WHRN	gene	protein_coding	WHRN	ENSG00000095397.13	chr9	1.14695296172513	5.31608162998432	3.8879347679602	0.000296734888725887	0.0101467738457056	0.208933526481997
KCNV1	gene	protein_coding	KCNV1	ENSG00000164794.8	chr8	-1.11254231129013	2.7147606741589	-3.87594995370359	0.000308189443795498	0.0103267484032433	0.201204124750305
SPATA31C2	gene	unprocessed_pseudogene	SPATA31C2	ENSG00000177910.7	chr9	-1.03376269549024	1.24680448673945	-3.86121763209896	0.000322854754101477	0.0105819830810979	0.195490791295443
RP11-467J12.4	gene	protein_coding	RP11-467J12.4	ENSG00000277639.2	chr16	2.00023839581672	2.67751374111626	3.85695389587463	0.000327223089988327	0.0106462994748555	0.19036848618567
SLC31A2	gene	protein_coding	SLC31A2	ENSG00000136867.10	chr9	1.14996281894157	3.37746784789014	3.88091568964587	0.000303392610276529	0.0102633916051344	0.189619547323598
PLA2G16	gene	protein_coding	PLA2G16	ENSG00000176485.11	chr11	1.017415629991	8.08082954869387	3.86519047845259	0.000318835060058122	0.0105125288654633	0.186631899709149
LINC01711	gene	lincRNA	LINC01711	ENSG00000268941.2	chr20	-2.02801990522618	2.04324429187897	-3.86608527009924	0.000317936394997724	0.0104985444819845	0.1708381124425
RP11-345K9.2	gene	TEC	RP11-345K9.2	ENSG00000279154.1	chr9	-1.28944124264248	1.33712452283347	-3.84337168455971	0.000341521430069525	0.0109499882657107	0.157854018735506
GPIHBP1	gene	protein_coding	GPIHBP1	ENSG00000277494.1	chr8	1.66500187690542	5.54538592220111	3.86324544063552	0.000320796969854172	0.0105614764301394	0.155277109660915
PTK2B	gene	protein_coding	PTK2B	ENSG00000120899.17	chr8	-1.50214324106585	7.22095726444746	-3.85252103324782	0.0003318250661222	0.0107328914662099	0.154455898635262
PLAC9P1	gene	transcribed_unprocessed_pseudogene	PLAC9P1	ENSG00000214100.8	chr2	1.07134359372084	3.26804738823785	3.85739099068199	0.000326772665457499	0.0106462994748555	0.136955163633525
RP11-299G20.5	gene	TEC	RP11-299G20.5	ENSG00000279970.1	chr15	1.00044522209005	3.61930186849919	3.86135615913561	0.000322713775452317	0.0105819830810979	0.134976019072513
DBNDD2	gene	protein_coding	DBNDD2	ENSG00000244274.7	chr20	1.27617854231042	9.45256417717902	3.82093042321554	0.000366473808933163	0.0114321833105328	0.0902571084177888
KLK6	gene	protein_coding	KLK6	ENSG00000167755.14	chr19	1.80245432538504	6.81747079905499	3.83146820103094	0.000354545757786882	0.0111821780791394	0.0891866184333487
RP11-788A1.1	gene	unprocessed_pseudogene	RP11-788A1.1	ENSG00000274353.1	chr2	-1.22160468815748	1.41735886145024	-3.82012900643713	0.000367396597983584	0.0114321833105328	0.0800263078510746
SLC30A3	gene	protein_coding	SLC30A3	ENSG00000115194.10	chr2	-1.98627152350643	4.68586649538077	-3.83521816718	0.000350391933864306	0.011124592525691	0.0775439852994975
FAM19A2	gene	protein_coding	FAM19A2	ENSG00000198673.10	chr12	-1.22953084041077	3.38525480357955	-3.84370890947899	0.000341159248547907	0.0109499882657107	0.0718157984929819
RP11-406H21.2	gene	lincRNA	RP11-406H21.2	ENSG00000273153.1	chr10	-1.08488706906468	1.81895624376141	-3.81116980401834	0.000377866100388198	0.011580093036492	0.0629368776601398
CNTN2	gene	protein_coding	CNTN2	ENSG00000184144.11	chr1	1.48326562954344	7.23885031682694	3.81427376985601	0.000374206785863954	0.011514535369199	0.0432676103069793
RP1-283K11.3	gene	antisense	RP1-283K11.3	ENSG00000223542.1	chr6	-1.13514986112355	1.14642505618837	-3.80157859561933	0.000389392221095929	0.0117238688832089	0.0426709737628155
CACNB3	gene	protein_coding	CACNB3	ENSG00000167535.7	chr12	-1.11468750777688	5.61057531305532	-3.8322675936504	0.000353656316004271	0.0111775604789693	0.0339346846970336
CCNJL	gene	protein_coding	CCNJL	ENSG00000135083.14	chr5	-1.06332473832947	2.54222657774649	-3.82194782227834	0.000365305541491909	0.0114152822033432	0.0299722520495065
XXyac-YM21GA2.4	gene	lincRNA	XXyac-YM21GA2.4	ENSG00000234460.1	chr9	-1.27426990683765	1.3715782366291	-3.80445947362336	0.000385895080106838	0.0117190725387475	0.00408810193341314
RP11-423H2.4	gene	lincRNA	RP11-423H2.4	ENSG00000280207.1	chr5	-1.13467597450987	1.30124369950712	-3.78688057391255	0.000407714258870255	0.0120030661072161	0.0010302047593882
EGR3	gene	protein_coding	EGR3	ENSG00000179388.8	chr8	-1.24136020162072	4.50609240716196	-3.82023986575526	0.000367268816165372	0.0114321833105328	-0.00523618168302775
MFSD4A	gene	protein_coding	MFSD4A	ENSG00000174514.12	chr1	-1.22524577000746	5.59416911789134	-3.81067590159555	0.000378451536532559	0.011580721707118	-0.00927314349104336
MOG	gene	protein_coding	MOG	ENSG00000204655.11	chr6	1.60861151559774	8.69255066019325	3.78644593282572	0.000408268495101108	0.0120030661072161	-0.0109983415667188
RNASE1	gene	protein_coding	RNASE1	ENSG00000129538.13	chr14	1.17240499533476	9.01702838010636	3.78030104897495	0.000416182151744453	0.0120944702838582	-0.0291664949461596
TBC1D26	gene	protein_coding	TBC1D26	ENSG00000214946.14	chr17	-1.29181570356692	3.01169341053191	-3.79841387431849	0.000393269068284962	0.0117983262120861	-0.035799118969928
LGI3	gene	protein_coding	LGI3	ENSG00000168481.8	chr8	1.14415116248102	7.23456538972979	3.78624136995723	0.000408529595856706	0.0120030661072161	-0.0454281463655226
FXYD4	gene	protein_coding	FXYD4	ENSG00000150201.14	chr10	1.05291889037947	2.73862949435147	3.76623219642925	0.000434859907409669	0.0122739563664889	-0.067068027078431
COL26A1	gene	protein_coding	COL26A1	ENSG00000160963.13	chr7	-1.25096277757101	4.51513273886043	-3.7945904320222	0.000398002406516906	0.0118521002076592	-0.0699341425938966
RP11-344E13.4	gene	antisense	RP11-344E13.4	ENSG00000266369.1	chr17	-1.15207272185382	1.40031538337978	-3.75975617564503	0.000443725820108941	0.012378474657703	-0.0747665388470047
OR14I1	gene	protein_coding	OR14I1	ENSG00000189181.4	chr1	-1.00985889474926	1.26866229319774	-3.7587584573313	0.000445107084100102	0.012378474657703	-0.0749468115230085
SEMA4D	gene	protein_coding	SEMA4D	ENSG00000187764.11	chr9	1.00790607285987	5.9602460059763	3.77599610763018	0.000421813892621289	0.0121343247741746	-0.103148499504334
RBFOX3	gene	protein_coding	RBFOX3	ENSG00000167281.18	chr17	-1.29207958170648	5.25637411324985	-3.76764128724559	0.000432953491042566	0.0122739563664889	-0.142922336835801
PIANP	gene	protein_coding	PIANP	ENSG00000139200.13	chr12	-1.18895831260961	7.00637165336521	-3.75130765828806	0.000455553574744359	0.0125045499846702	-0.147593164149463
NKX6-2	gene	protein_coding	NKX6-2	ENSG00000148826.8	chr10	1.55551060557571	7.01246927566	3.75167507829346	0.000455032952829918	0.0125045499846702	-0.148886648394543
ART3	gene	protein_coding	ART3	ENSG00000156219.16	chr4	1.07558128090634	3.23250114051624	3.75751949433909	0.000446828084821423	0.0124035439756451	-0.160348800792085
CACNA1B	gene	protein_coding	CACNA1B	ENSG00000148408.12	chr9	-1.08383494304769	3.91200548920474	-3.76117748412782	0.000441765240139286	0.012378474657703	-0.173756324482976
MIR219A2	gene	lincRNA	MIR219A2	ENSG00000207955.5	chr9	1.64021502873939	6.62371767165824	3.73643104983146	0.000477120590423965	0.0128403450877695	-0.205897050834563
KB-1517D11.4	gene	antisense	KB-1517D11.4	ENSG00000272321.1	chr8	-1.13281059064989	2.18001235507975	-3.72383225809546	0.000496149183652733	0.0131301489702549	-0.219736005138586
TSPAN15	gene	protein_coding	TSPAN15	ENSG00000099282.9	chr10	1.1815048516258	6.22479931521415	3.72436725800954	0.000495326539976351	0.0131240770903435	-0.237385788054181
SLC47A1	gene	protein_coding	SLC47A1	ENSG00000142494.13	chr17	-2.08049498507828	3.95961157699443	-3.72107240012392	0.000500413762981222	0.0132114010646737	-0.267521795670063
CREG2	gene	protein_coding	CREG2	ENSG00000175874.9	chr2	-1.5332552380531	5.33512241494465	-3.71906614367072	0.000503535928751402	0.0132306756385938	-0.276628567296306
XXbac-BPGBPG55C20.1	gene	lincRNA	XXbac-BPGBPG55C20.1	ENSG00000272541.1	chr6	-1.05851125947834	3.89193953225928	-3.71781718260037	0.000505489014962398	0.013245311516693	-0.278876655683947
AC018647.3	gene	lincRNA	AC018647.3	ENSG00000227544.8	chr7	1.29898580121985	5.248200503668	3.71150397634024	0.000515473199795573	0.0133696706591762	-0.284172523411919
SLC8A2	gene	protein_coding	SLC8A2	ENSG00000118160.13	chr19	-1.66726017612339	5.77939635354188	-3.70266106014347	0.000529776773291381	0.0135327869082616	-0.286908726604986
AF001548.5	gene	antisense	AF001548.5	ENSG00000263335.1	chr16	1.20665293475323	3.52388062230162	3.69504124489475	0.000542406713291577	0.013628110174179	-0.303966551607148
RP11-259K15.2	gene	lincRNA	RP11-259K15.2	ENSG00000258844.1	chr14	1.23124724506193	4.52232338076359	3.71393057112071	0.000511613407360067	0.0133046012269215	-0.304722083267916
SFRP1	gene	protein_coding	SFRP1	ENSG00000104332.11	chr8	1.20551589828238	4.75431181081475	3.71329649634278	0.000512619294306567	0.0133112550084959	-0.308782425576588
UNC5A	gene	protein_coding	UNC5A	ENSG00000113763.10	chr5	-1.34122608771398	5.80318728819367	-3.69992962013708	0.000534271378342781	0.0135414789267899	-0.317332197568982
RP11-236J17.6	gene	antisense	RP11-236J17.6	ENSG00000254921.1	chr11	-1.05999720480214	2.16282889903403	-3.6815238905967	0.000565525826189786	0.0137945902741156	-0.324224391269239
SPAG6	gene	protein_coding	SPAG6	ENSG00000077327.15	chr10	1.93339898607674	3.10363098485403	3.68494971899242	0.00055957871036674	0.0137110635397386	-0.325507102004444
SLC29A4	gene	protein_coding	SLC29A4	ENSG00000164638.10	chr7	-1.2021120443271	4.72504367151431	-3.70195360643852	0.000530937399944453	0.0135327869082616	-0.333730664922136
CLCA4	gene	protein_coding	CLCA4	ENSG00000016602.9	chr1	1.13117108725947	4.04059234603799	3.70088192012461	0.000532700223425801	0.0135414789267899	-0.337810800037369
RAPGEFL1	gene	protein_coding	RAPGEFL1	ENSG00000108352.11	chr17	-1.2885672605234	6.34240141137005	-3.68551581227476	0.00055860178451167	0.0137110635397386	-0.338293889194233
CYP4F35P	gene	transcribed_unprocessed_pseudogene	CYP4F35P	ENSG00000265787.2	chr18	-1.05275132474212	2.42193668771761	-3.6664430329909	0.000592433878598906	0.0141391662676615	-0.344672564963977
FAM183A	gene	protein_coding	FAM183A	ENSG00000186973.10	chr1	2.04200896433862	3.39727543705278	3.68638466600425	0.000557105555921833	0.0137110635397386	-0.347971737320012
PRR18	gene	protein_coding	PRR18	ENSG00000176381.5	chr6	1.3509085590013	6.39665382458657	3.6843954150355	0.000560536878454201	0.0137135534356386	-0.348724791014209
MCOLN3	gene	protein_coding	MCOLN3	ENSG00000055732.12	chr1	-1.02300832759909	1.93687919517925	-3.67178386997147	0.000582767074006661	0.0140142812449167	-0.369717656966879
CAMK1	gene	protein_coding	CAMK1	ENSG00000134072.10	chr3	-1.0342326656503	6.94010048677082	-3.66877811649709	0.000588188665634204	0.0140834264485835	-0.372220005712467
RP11-320H14.1	gene	sense_overlapping	RP11-320H14.1	ENSG00000260878.1	chr4	-1.30546329185438	6.24857809012356	-3.67773061775618	0.000572181510502446	0.0138687955626203	-0.380225972924441
CNP	gene	protein_coding	CNP	ENSG00000173786.16	chr17	1.23671996782163	9.44310523760789	3.6499935366377	0.000623182167578713	0.0145897166936629	-0.380739629934456
SRRM3	gene	protein_coding	SRRM3	ENSG00000177679.15	chr7	-1.09740680285793	4.58888592719627	-3.68831638735546	0.000553792752308566	0.0137048219821865	-0.382718827852071
PAIP2B	gene	protein_coding	PAIP2B	ENSG00000124374.8	chr2	1.2991940015336	7.60826009761106	3.6682855485903	0.000589081726945416	0.0140895612183139	-0.401289998315213
RPSAP58	gene	processed_pseudogene	RPSAP58	ENSG00000225178.5	chr19	1.85616650299641	5.06138371608018	3.67580932120942	0.000575581209989858	0.0139236093833142	-0.405381032763686
ZNF602P	gene	unprocessed_pseudogene	ZNF602P	ENSG00000219392.1	chr6	1.017034767926	3.33736135445458	3.66351193744971	0.00059780422609578	0.0141907947404968	-0.407357450428025
RBFOX1	gene	protein_coding	RBFOX1	ENSG00000078328.19	chr16	-1.52253988165786	5.34965690341616	-3.66888058425651	0.000588003047291405	0.0140834264485835	-0.414689120398883
PLP1	gene	protein_coding	PLP1	ENSG00000123560.13	chrX	1.51511616591685	11.9769240911698	3.62823378750977	0.000666212061961253	0.0149789386776735	-0.426012963725761
FRMD4B	gene	protein_coding	FRMD4B	ENSG00000114541.14	chr3	1.02141997949882	4.39966252575932	3.66716238119185	0.000591122973963365	0.0141231152008267	-0.434586195992321
HPCAL4	gene	protein_coding	HPCAL4	ENSG00000116983.12	chr1	-1.37833551312649	7.33800384711595	-3.64157856669446	0.000639497267050134	0.0147685151735043	-0.4458723546628
RP11-597D13.7	gene	transcribed_processed_pseudogene	RP11-597D13.7	ENSG00000251429.1	chr4	1.43807832161841	4.05284818918892	3.65941770793328	0.000605383818900483	0.014324611346903	-0.451513569408316
CAPSL	gene	protein_coding	CAPSL	ENSG00000152611.11	chr5	1.91016302622495	2.90687074220309	3.63403112109665	0.000654477721147337	0.0149274897965605	-0.451565545399143
U62631.5	gene	sense_intronic	U62631.5	ENSG00000269553.1	chr19	1.35687335776471	3.69774699494554	3.65494781223423	0.000613764009723795	0.0144303028173531	-0.457372923940548
SLC13A4	gene	protein_coding	SLC13A4	ENSG00000164707.15	chr7	1.72004638845411	2.47859107526052	3.61563396402337	0.000692413709505696	0.0153871718662892	-0.467105251227143
PI16	gene	protein_coding	PI16	ENSG00000164530.13	chr6	1.33088037869562	4.84956322400348	3.65611592360541	0.000611563361343539	0.0143938593684728	-0.470465502282006
PLEKHH1	gene	protein_coding	PLEKHH1	ENSG00000054690.13	chr14	1.40709397353227	7.23374029561876	3.62736749017549	0.000667982733390336	0.0149882859974927	-0.485120098026177
CAMKK1	gene	protein_coding	CAMKK1	ENSG00000004660.14	chr17	-1.48660274938766	5.65404707559107	-3.63893628636479	0.000644704015324469	0.0148308308470025	-0.48525053672019
PAX8-AS1	gene	processed_transcript	PAX8-AS1	ENSG00000189223.14	chr2	-1.11279667827589	2.65022196366883	-3.61761424098637	0.000688231344089734	0.0153492240490336	-0.497331626931431
TMEM88B	gene	protein_coding	TMEM88B	ENSG00000205116.3	chr1	1.90785916537786	5.78360761694123	3.63016207364468	0.000662286853279962	0.0149514636142509	-0.502711892739052
SLA	gene	protein_coding	SLA	ENSG00000155926.13	chr8	-1.10593729095678	3.57849760865585	-3.64091186775375	0.000640807219557666	0.0147833356887318	-0.511945729186119
BOK	gene	protein_coding	BOK	ENSG00000176720.4	chr2	1.27793912579569	7.05603236399422	3.61450859242228	0.000694801333141518	0.0153871718662892	-0.52751532394918
KCNJ3	gene	protein_coding	KCNJ3	ENSG00000162989.4	chr2	-1.12110638363944	4.55047472780767	-3.63581932610754	0.000650898342245381	0.0148765236816496	-0.530437816524242
PPL	gene	protein_coding	PPL	ENSG00000118898.15	chr16	-1.25310427692214	3.48893331641681	-3.63323635897793	0.000656074607630692	0.014933122036236	-0.532069531984013
ABCA8	gene	protein_coding	ABCA8	ENSG00000141338.13	chr17	1.39064350490111	5.12693445475879	3.62675977191703	0.000669227569063371	0.0150010037871915	-0.532946936010296
PCDH8	gene	protein_coding	PCDH8	ENSG00000136099.13	chr13	-1.55887141896965	4.1999001024111	-3.6316508695501	0.000659271425232463	0.0149432923615866	-0.534746367501874
KCNH8	gene	protein_coding	KCNH8	ENSG00000183960.8	chr3	1.2010436685593	4.74683873667545	3.63082468109985	0.000660943171790881	0.0149514636142509	-0.540835637081034
PSD	gene	protein_coding	PSD	ENSG00000059915.16	chr10	-1.0494989211014	8.8466274405015	-3.59335984543678	0.000741163601330595	0.015946859960304	-0.559679109938434
PLPP2	gene	protein_coding	PLPP2	ENSG00000141934.9	chr19	1.25805567159984	5.93753803006864	3.61133374974529	0.000701579718410435	0.0154907681538049	-0.564753159953903
GABRA5	gene	protein_coding	GABRA5	ENSG00000186297.11	chr15	-1.56410510751164	6.25698541745893	-3.60333961181001	0.000718928823229694	0.0157423427221556	-0.575877523338004
TMEM144	gene	protein_coding	TMEM144	ENSG00000164124.10	chr4	1.32516408061455	6.3429462629298	3.5981552607226	0.000730398624650543	0.0158114864694409	-0.583730229172795
SLC45A3	gene	protein_coding	SLC45A3	ENSG00000158715.5	chr1	1.50079834536567	4.98394406281862	3.60151975762135	0.000722935283208736	0.0157423427221556	-0.596087874415569
PCDH20	gene	protein_coding	PCDH20	ENSG00000280165.1	chr13	-1.76712674685898	4.13650860598588	-3.60341401925996	0.00071876546594366	0.0157423427221556	-0.601306093629628
LINC00323	gene	antisense	LINC00323	ENSG00000226496.2	chr21	1.10393909390203	2.3882124272421	3.58346650854901	0.000763853990206827	0.0161717757696994	-0.602679423261858
LRTM2	gene	protein_coding	LRTM2	ENSG00000166159.10	chr12	-1.7203462375393	3.48726387856289	-3.59977836354804	0.000726789000481164	0.0157951668434629	-0.605411325492426
TNRC6C-AS1	gene	processed_transcript	TNRC6C-AS1	ENSG00000204282.4	chr17	1.27353378232855	5.45784341799044	3.60160441748373	0.000722748429436983	0.0157423427221556	-0.610216410664936
NEURL1	gene	protein_coding	NEURL1	ENSG00000107954.10	chr10	-1.06946864979879	6.12026382591092	-3.59006270486437	0.000748653025815444	0.0160496119604078	-0.638970003719114
GAL3ST1	gene	protein_coding	GAL3ST1	ENSG00000128242.12	chr22	1.12522864351285	4.93755496056373	3.58763307169087	0.000754218168199649	0.01607545544629	-0.649976941613669
FAM166B	gene	protein_coding	FAM166B	ENSG00000215187.10	chr9	1.81895846208498	3.17507395533106	3.56018100170097	0.000819909356495309	0.0167453858110068	-0.658142445059698
RIMBP2	gene	protein_coding	RIMBP2	ENSG00000060709.14	chr12	-1.28767788265413	4.50919807087744	-3.58923879170926	0.000750535807345963	0.0160588531931548	-0.658412723498337
RP11-127B20.2	gene	lincRNA	RP11-127B20.2	ENSG00000273156.1	chr4	-1.233714277952	5.41265247762555	-3.584032469163	0.000762538245081374	0.0161717757696994	-0.66042223050461
PPP3CA	gene	protein_coding	PPP3CA	ENSG00000138814.16	chr4	-1.09181782434056	7.48837587161003	-3.56094295250124	0.000818014475746667	0.0167453858110068	-0.668583485450913
RTN4R	gene	protein_coding	RTN4R	ENSG00000040608.13	chr22	-1.07954602882516	4.91385458334582	-3.57870920116192	0.000774999899279016	0.0163140797066118	-0.668999559779517
RP11-301G7.1	gene	lincRNA	RP11-301G7.1	ENSG00000272479.1	chr8	-1.09750635233126	2.34616032806068	-3.56763877926146	0.000801541721192623	0.0165577115216299	-0.684068216995214
GPR22	gene	protein_coding	GPR22	ENSG00000172209.5	chr7	-1.05363805766151	3.58648791865005	-3.57486175929553	0.000784127616902597	0.0164258959423903	-0.687012463752129
PXK	gene	protein_coding	PXK	ENSG00000168297.15	chr3	1.12782628557216	6.26168820945812	3.56386982910731	0.000810774510556399	0.0167016529530259	-0.687657673790333
RASSF2	gene	protein_coding	RASSF2	ENSG00000101265.15	chr20	1.02197093003672	7.89259936820522	3.5520886784885	0.000840294459243357	0.0169414930449619	-0.694503069101917
CLDND1	gene	protein_coding	CLDND1	ENSG00000080822.16	chr3	1.16390128634764	9.32642845891825	3.53719162216161	0.000879093335647567	0.0174274739765831	-0.696696163946616
CELF4	gene	protein_coding	CELF4	ENSG00000101489.19	chr18	-1.27244575089105	5.93649037625392	-3.56199527905767	0.000815404342861294	0.0167346991479251	-0.707518377969143
MAL	gene	protein_coding	MAL	ENSG00000172005.10	chr2	1.06316433691742	8.38477314056833	3.53852370856644	0.000875555507279028	0.0173898145164781	-0.709812188593196
CYB5R2	gene	protein_coding	CYB5R2	ENSG00000166394.14	chr11	1.06189272123405	5.09354560677509	3.56818766164521	0.000800205534731735	0.0165455581779485	-0.712592307629367
CDKN1C	gene	protein_coding	CDKN1C	ENSG00000129757.12	chr11	1.25045715866485	6.4653710354275	3.55421480028504	0.000834892222669462	0.0168732656616449	-0.715716737513366
CLSTN2	gene	protein_coding	CLSTN2	ENSG00000158258.16	chr3	-1.42502825432952	4.25593506549505	-3.55438949291595	0.000834449826118728	0.0168732656616449	-0.742004744201983
P2RX2	gene	protein_coding	P2RX2	ENSG00000187848.12	chr12	-2.23352578564048	3.75852331600115	-3.53999238126826	0.000871670679894368	0.0173666211519147	-0.780798875505978
C11orf87	gene	protein_coding	C11orf87	ENSG00000185742.6	chr11	-1.34309507213281	4.11595127939471	-3.54178590610389	0.000866948892641993	0.0173264474262073	-0.78508934331552
GABRB3	gene	protein_coding	GABRB3	ENSG00000166206.14	chr15	-1.15032805657209	4.394422677522	-3.53953306092216	0.000872883869143423	0.0173666211519147	-0.793877452727758
MAG	gene	protein_coding	MAG	ENSG00000105695.14	chr19	1.60454895342335	8.56186092285424	3.49296951019067	0.00100459497161834	0.0188278260340486	-0.817407937191124
PHEX-AS1	gene	antisense	PHEX-AS1	ENSG00000224204.1	chrX	-1.00830258440809	1.66001277591344	-3.47972203196993	0.00104540106632217	0.0191461079315511	-0.82339106321906
CAMK2A	gene	protein_coding	CAMK2A	ENSG00000070808.15	chr5	-1.40089680281673	9.82397765033431	-3.47931635414488	0.00104667525925972	0.0191461079315511	-0.84349929182966
RP11-90B22.1	gene	lincRNA	RP11-90B22.1	ENSG00000273012.1	chr10	-1.10904216129651	1.63401273110869	-3.47185121641389	0.00107038829628164	0.0193052602332696	-0.844059812605283
TNFRSF25	gene	protein_coding	TNFRSF25	ENSG00000215788.9	chr1	-1.31797607963055	5.52107691308442	-3.50605333807252	0.000965786149592752	0.0185361105300703	-0.857235245513074
SLIT1	gene	protein_coding	SLIT1	ENSG00000187122.16	chr10	-1.49401308344953	5.29974673821906	-3.5032033889771	0.000974115812335183	0.0186440376957221	-0.86008410453932
MORN5	gene	protein_coding	MORN5	ENSG00000185681.12	chr9	1.11210071655074	3.45113643691223	3.49876319500739	0.000987229989529089	0.0187155464893478	-0.873480048194596
BSN	gene	protein_coding	BSN	ENSG00000164061.4	chr3	-1.2071650594902	4.81863069101589	-3.51241961164042	0.000947423831182555	0.0183705563900814	-0.873981474697791
MGAT5B	gene	protein_coding	MGAT5B	ENSG00000167889.12	chr17	-1.15692897742355	4.50305136929161	-3.51134043449029	0.000950512897329066	0.0184103005228545	-0.879995253958224
AC008060.7	gene	lincRNA	AC008060.7	ENSG00000218672.1	chr7	1.18134398903808	2.20556258169302	3.48748782405734	0.00102129257412514	0.0189767255576407	-0.880039484309778
RP11-298D21.1	gene	antisense	RP11-298D21.1	ENSG00000260788.5	chr16	1.27957545325422	4.1370305097358	3.49862676171736	0.000987635600653897	0.0187155464893478	-0.900223282567262
LINC01299	gene	lincRNA	LINC01299	ENSG00000254081.1	chr8	1.04827393966256	3.11307543405153	3.48275348290243	0.00103592626247069	0.0190672484450096	-0.912308788834415
PIP4K2A	gene	protein_coding	PIP4K2A	ENSG00000150867.13	chr10	1.09306886582648	8.15068703247854	3.46788920235623	0.00108318063493605	0.0193486330490666	-0.913500114643766
ENPP2	gene	protein_coding	ENPP2	ENSG00000136960.12	chr8	1.48324901208311	7.63982447737516	3.45810725075259	0.00111539047968072	0.019741519177965	-0.929830088327344
ZDHHC9	gene	protein_coding	ZDHHC9	ENSG00000188706.12	chrX	1.04554825579471	6.26574717911757	3.47151771550935	0.0010714595151323	0.0193052602332696	-0.937522384376466
PHYHIP	gene	protein_coding	PHYHIP	ENSG00000168490.13	chr8	-1.56972392938814	8.39539918687874	-3.43659455654483	0.0011894643393295	0.0205430983944776	-0.966043540319266
TP53INP2	gene	protein_coding	TP53INP2	ENSG00000078804.12	chr20	1.105525980565	9.85728551952523	3.44127752127525	0.00117295164608998	0.02038604628079	-0.968832574416142
GFRA2	gene	protein_coding	GFRA2	ENSG00000168546.10	chr8	-1.00213040389975	3.45800545185016	-3.47192244913385	0.00107015962605488	0.0193052602332696	-0.973926815250346
SHISA2	gene	protein_coding	SHISA2	ENSG00000180730.4	chr13	1.01074987256261	2.70608950997751	3.42644451123248	0.00122601691360163	0.0209941162511784	-0.976534819979136
ELOVL1	gene	protein_coding	ELOVL1	ENSG00000066322.14	chr1	1.13244492097694	7.14078914273711	3.44421684055925	0.00116269891816987	0.0203108922992014	-0.982408959663837
TMEM155	gene	protein_coding	TMEM155	ENSG00000164112.12	chr4	-1.68948273431733	3.34104529114069	-3.46199280712666	0.00110248849702695	0.0195915305286942	-1.00616611105604
RP11-579O24.1	gene	processed_pseudogene	RP11-579O24.1	ENSG00000241462.1	chr17	-1.06856821849227	1.56669086868683	-3.41313166354332	0.00127558094307704	0.0214771330172271	-1.01108168627464
HPD	gene	protein_coding	HPD	ENSG00000158104.11	chr12	1.05542390139408	1.9614017560681	3.40167343433171	0.00131975974189258	0.0219701764707535	-1.01656617196887
RP1-223B1.1	gene	lincRNA	RP1-223B1.1	ENSG00000228793.1	chr6	1.39118583504903	3.27165331689282	3.43959141438939	0.00117887177280324	0.0204079492187003	-1.01727878616297
PRSS3P4	gene	unprocessed_pseudogene	PRSS3P4	ENSG00000204982.3	chr9	-1.11569373838346	1.67024032896347	-3.40354507363491	0.0013124453654717	0.0218813423253172	-1.02749645243502
OPALIN	gene	protein_coding	OPALIN	ENSG00000197430.10	chr10	1.34024104355519	7.97179637383263	3.42541417841437	0.0012297865220399	0.0210423797475722	-1.028645777365
FA2H	gene	protein_coding	FA2H	ENSG00000103089.8	chr16	1.44362520070421	6.57505015633716	3.42970541242141	0.00121415876742191	0.020845350618842	-1.03002448704782
ANKRD19P	gene	transcribed_unprocessed_pseudogene	ANKRD19P	ENSG00000187984.12	chr9	-1.23681748059946	4.73796404603989	-3.45124304886477	0.00113853506318665	0.0200548962881699	-1.03168255714794
KCNJ13	gene	protein_coding	KCNJ13	ENSG00000115474.6	chr2	1.2339034673414	1.90062050911961	3.3877551685195	0.00137537996858825	0.0225801758683233	-1.0517364474765
