type	gene_type	gene_name	gene_id	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
MAGEC3	gene	protein_coding	MAGEC3	ENSG00000165509.13	chrX	0.250115615685187	2.49412388419726	2.06420299742783	0.040340034796406	0.0861818952165486	-4.24694633739049
LRP11	gene	protein_coding	LRP11	ENSG00000120256.9	chr6	-0.17875947892941	6.32637596191284	-2.1542324302445	0.0324651756346378	0.0731571476512677	-4.2471245017575
ZSCAN5A	gene	protein_coding	ZSCAN5A	ENSG00000131848.9	chr19	-0.110477939689242	2.17064155912812	-2.04395724663998	0.0423203117975619	0.0895817979845729	-4.24730313758058
RP11-395N3.2	gene	lincRNA	RP11-395N3.2	ENSG00000272622.1	chr2	-0.174295337253106	1.64523355204986	-2.01273875555757	0.0455360306684928	0.0947563826688702	-4.24731745146076
RP11-297M9.2	gene	antisense	RP11-297M9.2	ENSG00000283221.1	chr16	-0.211386863279274	0.958921285538948	-1.98875266596678	0.0481456432763823	0.0989184540556171	-4.24763313525453
TM2D2	gene	protein_coding	TM2D2	ENSG00000169490.16	chr8	-0.130353054362317	4.90840260683737	-2.17883272840508	0.0305592947707031	0.0698385645949067	-4.24772002307171
ADGRG1	gene	protein_coding	ADGRG1	ENSG00000205336.11	chr16	-0.230253101024303	6.55012416858539	-2.16182696912152	0.0318661338641111	0.0721327726515859	-4.24814056471648
RASAL2-AS1	gene	lincRNA	RASAL2-AS1	ENSG00000224687.1	chr1	-0.121419499856449	1.85734514727215	-2.03575396195467	0.0431459704423156	0.090894576228378	-4.24814498910098
DUSP3	gene	protein_coding	DUSP3	ENSG00000108861.8	chr17	-0.182089239814758	6.39641892216075	-2.15062204258579	0.0327533488363143	0.0736836779646349	-4.24815623183031
ZNF696	gene	protein_coding	ZNF696	ENSG00000185730.7	chr8	-0.0919448807224552	3.28262681181223	-2.12524875162797	0.0348415412363602	0.0772386968820632	-4.24861685780294
PAK2	gene	protein_coding	PAK2	ENSG00000180370.10	chr3	0.13586985537873	5.62582940759389	2.17952633636074	0.0305069924352042	0.0697720554567134	-4.24897569547932
RN7SL15P	gene	misc_RNA	RN7SL15P	ENSG00000264573.2	chrX	-0.212196787404851	1.22748216723663	-2.00701175203041	0.0461479393840922	0.0956696800626247	-4.24912770040365
WDR73	gene	protein_coding	WDR73	ENSG00000177082.12	chr15	0.125867306849158	3.29624440581076	2.10872374539264	0.0362623019823077	0.0796121464744221	-4.24918273398207
USP22	gene	protein_coding	USP22	ENSG00000124422.11	chr17	-0.129906259827056	7.05477146748283	-2.13347562137922	0.0341522654089801	0.0760293363894672	-4.25000742980138
RIN3	gene	protein_coding	RIN3	ENSG00000100599.15	chr14	-0.19735110953609	3.11656202267904	-2.08225617164546	0.0386415437534575	0.0834500940459454	-4.2501898276496
S1PR4	gene	protein_coding	S1PR4	ENSG00000125910.5	chr19	-0.213514275466796	1.76928643281222	-2.01971971962698	0.044799473002428	0.0935507671169726	-4.25048248272734
RP11-355I22.2	gene	lincRNA	RP11-355I22.2	ENSG00000258903.1	chr14	-0.206873972645609	0.832937574738599	-1.98460734471993	0.0486092391183919	0.0996346072241343	-4.25076500053836
RP11-68I18.10	gene	sense_overlapping	RP11-68I18.10	ENSG00000261168.1	chr1	-0.17493553667671	1.94681076887558	-2.04363693822626	0.0423522962231538	0.089633904585015	-4.25081270729244
DRD1	gene	protein_coding	DRD1	ENSG00000184845.3	chr5	0.290669452275813	2.41745162967297	2.04892806249405	0.0418265840228783	0.0887142175291281	-4.25087935569124
NAP1L2	gene	protein_coding	NAP1L2	ENSG00000186462.8	chrX	-0.403653517242497	6.53068914516867	-2.13832120995408	0.0337518069334514	0.0753239279665081	-4.25089465607106
RDH11	gene	protein_coding	RDH11	ENSG00000072042.12	chr14	0.101517972085079	6.94597019439441	2.14412624473575	0.0332773899940819	0.0745317958718598	-4.25290135494631
CTD-2547G23.4	gene	lincRNA	CTD-2547G23.4	ENSG00000274925.1	chr16	0.167617996994065	3.19586810729872	2.08564056568462	0.0383300426592797	0.0830118440301212	-4.25320713706019
KIDINS220	gene	protein_coding	KIDINS220	ENSG00000134313.15	chr2	0.101849216446082	5.49758398666902	2.17304096215613	0.030999067834498	0.070588571152551	-4.25321691598401
TMED10P2	gene	processed_pseudogene	TMED10P2	ENSG00000239405.1	chr3	-0.20735365001564	1.01697800010174	-1.98778563558469	0.0482534558833501	0.0990399101469184	-4.25331926506374
RN7SL130P	gene	misc_RNA	RN7SL130P	ENSG00000244256.3	chr1	-0.201469915746988	1.16243956822148	-1.99888408347967	0.0470283195600552	0.0970811992954474	-4.25371218707543
MEMO1P1	gene	processed_pseudogene	MEMO1P1	ENSG00000226054.2	chr21	-0.158873039414524	1.48565589350226	-2.01611324125997	0.0451787161996701	0.0941739346417044	-4.2537540473891
VSIG10L	gene	protein_coding	VSIG10L	ENSG00000186806.5	chr19	-0.154891545576426	3.00342993131945	-2.1098227014184	0.0361662963336809	0.0794515566409442	-4.25381434925036
ABHD17A	gene	protein_coding	ABHD17A	ENSG00000129968.15	chr19	-0.211277932060984	8.3714680333681	-2.11141834172322	0.0360272887108547	0.0792177075766013	-4.25401961569009
KCNQ5	gene	protein_coding	KCNQ5	ENSG00000185760.15	chr6	-0.454610353691752	3.54434062221882	-2.16361449706577	0.0317265337986347	0.0719055954653733	-4.25411308058229
AC004449.6	gene	lincRNA	AC004449.6	ENSG00000261204.1	chr19	-0.211061852013543	1.79474193524548	-2.0246173092565	0.0442887967493155	0.092779957371349	-4.25413331096766
RAP1GAP	gene	protein_coding	RAP1GAP	ENSG00000076864.19	chr1	-0.245067121096262	7.0451329407858	-2.12720493244804	0.0346765697464953	0.0769641435807545	-4.25422226430471
SYPL2	gene	protein_coding	SYPL2	ENSG00000143028.8	chr1	-0.19619633291146	1.82948778741812	-2.02340858486947	0.0444143691741046	0.0929606491558076	-4.25426236197083
FNDC7	gene	protein_coding	FNDC7	ENSG00000143107.8	chr1	0.249101361475404	1.39648110740919	1.99600941904683	0.0473430900861705	0.0975819537272559	-4.254324469402
ATXN7L2	gene	protein_coding	ATXN7L2	ENSG00000162650.16	chr1	-0.225565423974158	4.38156307684191	-2.17466959211542	0.0308748548695177	0.0704016137746359	-4.25494746490862
CTD-2026K11.6	gene	antisense	CTD-2026K11.6	ENSG00000203392.3	chr15	-0.189035722684531	1.889982998379	-2.02396553941893	0.0443564705008762	0.0928737458938312	-4.25553322791117
RP11-603J24.21	gene	antisense	RP11-603J24.21	ENSG00000273890.1	chr12	-0.223640603271256	1.55903981967611	-2.00852488325679	0.0459855925309858	0.0954225557593931	-4.25555654528923
CH17-437K3.1	gene	lincRNA	CH17-437K3.1	ENSG00000227082.1	chr1	-0.188919089991457	2.9141385935969	-2.09758099548293	0.0372481668392012	0.0812486909806137	-4.25561747322746
HOMER2	gene	protein_coding	HOMER2	ENSG00000103942.12	chr15	-0.1969240180482	3.41378913692947	-2.1321740260456	0.0342605291884462	0.0762277160003783	-4.25598537808656
PKN1	gene	protein_coding	PKN1	ENSG00000123143.12	chr19	-0.124929211590653	6.66709649943027	-2.15005657176213	0.0327986828369261	0.0737515668597423	-4.25643598401956
CSNK1D	gene	protein_coding	CSNK1D	ENSG00000141551.14	chr17	-0.115156672038842	6.5499946873852	-2.14508012601794	0.0331999866267696	0.0743995279201718	-4.25695612701437
NAA38	gene	protein_coding	NAA38	ENSG00000183011.13	chr17	-0.162547099116678	7.087796130584	-2.13550933123198	0.0339836959433882	0.0757441665722457	-4.25697591412577
CYTIP	gene	protein_coding	CYTIP	ENSG00000115165.9	chr2	-0.246156702423647	1.97509604170931	-2.01834989943067	0.0449431980379387	0.0937311853474239	-4.25769893655237
COL18A1-AS2	gene	antisense	COL18A1-AS2	ENSG00000224574.1	chr21	-0.2202102321394	1.00313285572907	-1.99249594998499	0.0477302316231477	0.0982633724311376	-4.25833941761205
RSPH3	gene	protein_coding	RSPH3	ENSG00000130363.11	chr6	0.160616974632998	3.10654031170857	2.10131051168875	0.0369156644663063	0.0807042965644023	-4.25896953023388
MED27	gene	protein_coding	MED27	ENSG00000160563.13	chr9	-0.155822627525875	5.04719663775656	-2.17100805788413	0.0311547205155182	0.0708604608902083	-4.26078004502589
PKM	gene	protein_coding	PKM	ENSG00000067225.17	chr15	-0.158734840063866	9.35098758655535	-2.06998693935827	0.0397890497057149	0.0852998131412498	-4.26096033256466
RP11-54C4.3	gene	lincRNA	RP11-54C4.3	ENSG00000275765.5	chr5	0.214573629319318	3.74692333518921	2.11959926927103	0.0353217788080044	0.0780260467040808	-4.26121334231812
BIRC6	gene	protein_coding	BIRC6	ENSG00000115760.13	chr2	0.110359798804806	4.16407761882582	2.16026532736438	0.0319885270100291	0.0723511073862608	-4.26124350881198
CAMK2D	gene	protein_coding	CAMK2D	ENSG00000145349.16	chr4	-0.22176410174426	5.10594838929874	-2.17081338491831	0.031169661376508	0.070874566475742	-4.2615572440685
ERAS	gene	protein_coding	ERAS	ENSG00000187682.2	chrX	-0.158703863815437	1.9201284251745	-2.01899344160936	0.0448756272155716	0.09363336580746	-4.26158876617893
NET1	gene	protein_coding	NET1	ENSG00000173848.18	chr10	0.243555994944519	5.97988376142921	2.16894355295805	0.0313134840840022	0.0711484000526499	-4.26176367547839
CTD-2126E3.3	gene	antisense	CTD-2126E3.3	ENSG00000269091.5	chr19	0.284539814379175	1.70256104729104	2.01672842530644	0.0451138335412551	0.0940467457851714	-4.26198511401889
L3MBTL1	gene	protein_coding	L3MBTL1	ENSG00000185513.14	chr20	-0.120726219060277	4.32553504790974	-2.16986942330681	0.0312421969340687	0.0710129532329869	-4.26219229395874
WASHC4	gene	protein_coding	WASHC4	ENSG00000136051.13	chr12	0.152943951645947	4.52119933085973	2.15836652028757	0.032137892278076	0.0726146841684239	-4.26287592548962
ZNF713	gene	protein_coding	ZNF713	ENSG00000178665.14	chr7	0.169975465546361	2.63629962595699	2.06700828232453	0.0400719910187796	0.0857175612350014	-4.26289341104187
RP5-981O7.2	gene	antisense	RP5-981O7.2	ENSG00000229591.1	chr7	-0.164901641265323	1.67835815178933	-2.01912175536617	0.0448621648211898	0.093632487299076	-4.26300657270101
CTC-338M12.13	gene	unprocessed_pseudogene	CTC-338M12.13	ENSG00000274525.1	chr5	-0.221983446227912	1.3496095763475	-2.00212410769795	0.0466756714583275	0.096530166576004	-4.26342658853505
AP000344.4	gene	transcribed_processed_pseudogene	AP000344.4	ENSG00000227755.1	chr22	0.208656604984242	2.02547008236887	2.01392900433888	0.0454097256676841	0.0945906357444138	-4.26362132285366
USF1	gene	protein_coding	USF1	ENSG00000158773.14	chr1	-0.0824464911397662	6.62536620824549	-2.14414756349191	0.0332756583698943	0.0745317958718598	-4.26363061482128
PPP2R3B	gene	protein_coding	PPP2R3B	ENSG00000167393.17	chrX	0.158483738745375	4.96806702861434	2.17184178930838	0.0310908029134998	0.0707507313487653	-4.26363967827096
CRYM	gene	protein_coding	CRYM	ENSG00000103316.10	chr16	-0.592567852099857	5.51968264044426	-2.13835064813348	0.0337493864670992	0.0753239279665081	-4.26538796410437
RP11-341G23.4	gene	antisense	RP11-341G23.4	ENSG00000257681.1	chr12	-0.230562231008669	1.95335082833147	-2.02014980344268	0.0447544281748452	0.0934897602381715	-4.26581627598103
ZNF594	gene	protein_coding	ZNF594	ENSG00000180626.9	chr17	0.108606453724819	3.2761282795826	2.10535108347729	0.0365583083808809	0.0800953989908593	-4.2658500306385
RP11-1149O23.2	gene	antisense	RP11-1149O23.2	ENSG00000253930.1	chr8	-0.215289742738418	1.22144995796246	-1.99046436717361	0.0479553085728169	0.0986265982735956	-4.26594385616012
LRRC4B	gene	protein_coding	LRRC4B	ENSG00000131409.12	chr19	-0.184633405124037	7.93769651233818	-2.10596473984457	0.0365042960681955	0.080009483389431	-4.2661205618005
BCL10	gene	protein_coding	BCL10	ENSG00000142867.12	chr1	-0.121900882949854	3.43639493376172	-2.10845983370804	0.0362853900833891	0.0796340917128682	-4.26626449108269
CTD-2533K21.4	gene	lincRNA	CTD-2533K21.4	ENSG00000251033.1	chr5	-0.217107204164982	1.29112430892167	-2.00480433307436	0.0463856499793228	0.0960642546813862	-4.26652640062615
EDC4	gene	protein_coding	EDC4	ENSG00000038358.14	chr16	-0.0965600909747977	5.66087193442466	-2.16255697743947	0.031809058625256	0.0720456522391061	-4.26669915104799
RP11-445P19.3	gene	lincRNA	RP11-445P19.3	ENSG00000272827.1	chr1	-0.235203407745322	0.994294917632877	-1.9778209159754	0.0493763589238912	0.100884011808723	-4.26677848897614
TOMM20P4	gene	processed_pseudogene	TOMM20P4	ENSG00000230311.2	chrX	-0.195765018405657	1.01456768856094	-1.98940536051025	0.0480729907945297	0.0987934678630718	-4.2669422248004
SIGMAR1	gene	protein_coding	SIGMAR1	ENSG00000147955.16	chr9	-0.118983961333457	6.04447115766605	-2.15454755762174	0.0324401270409681	0.0731177375573036	-4.26695483015366
TEX15	gene	protein_coding	TEX15	ENSG00000133863.7	chr8	-0.163298937189674	1.27839645918316	-1.99195197659059	0.0477904099685555	0.0983622937598304	-4.26779908694148
RPL4	gene	protein_coding	RPL4	ENSG00000174444.14	chr15	-0.133674476725606	9.92022879906973	-2.06418045390921	0.0403421950111497	0.0861818952165486	-4.26842271099897
IGHV3-11	gene	IG_V_gene	IGHV3-11	ENSG00000211941.3	chr14	-0.227184483868571	0.844672240965534	-1.97696538507611	0.0494737885331196	0.101006736176118	-4.26892137638897
CSF1R	gene	protein_coding	CSF1R	ENSG00000182578.13	chr5	-0.407932473087693	5.15564735755727	-2.17012140652947	0.0312228198622774	0.0709755402456516	-4.2689365129639
CRB3	gene	protein_coding	CRB3	ENSG00000130545.15	chr19	-0.161640474361487	1.27522716351336	-1.99889117773527	0.0470275449520783	0.0970811992954474	-4.26915545235093
RNY1P9	gene	misc_RNA	RNY1P9	ENSG00000255156.1	chr22	-0.215051719531798	0.864396263682504	-1.97972553302403	0.0491600397147155	0.100551808849015	-4.26927518539017
BBS12	gene	protein_coding	BBS12	ENSG00000181004.9	chr4	-0.13879857945523	2.73378352677563	-2.08783349585463	0.0381293550831112	0.0826300177404557	-4.27050204840172
RP11-603J24.6	gene	antisense	RP11-603J24.6	ENSG00000258345.1	chr12	-0.238497404273747	0.77731602759893	-1.97358718658954	0.0498600941375204	0.101675977735803	-4.27206031650297
LYPLAL1	gene	protein_coding	LYPLAL1	ENSG00000143353.11	chr1	0.115525283196146	4.98919304229226	2.16789067312764	0.0313947211677409	0.0712996887903609	-4.27265351917808
ALKBH8	gene	protein_coding	ALKBH8	ENSG00000137760.14	chr11	-0.102931050569141	2.95865758901669	-2.0825745245738	0.0386121503253707	0.083401422000734	-4.27330808627396
RP11-420A6.2	gene	antisense	RP11-420A6.2	ENSG00000263220.1	chr17	-0.183355669886431	1.08023611467596	-1.98575169102944	0.0484808841392152	0.099413393266507	-4.27356247336993
FBP1	gene	protein_coding	FBP1	ENSG00000165140.9	chr9	-0.197440684072113	2.30519462224614	-2.02053900376555	0.0447136984702442	0.0934287430248232	-4.27361591732038
RP3-402G11.28	gene	antisense	RP3-402G11.28	ENSG00000273137.1	chr22	0.174221672093873	2.75675869669066	2.06336872501211	0.0404200441802935	0.0863178859744176	-4.27422945901383
RP11-96H17.3	gene	sense_intronic	RP11-96H17.3	ENSG00000269986.1	chr16	-0.3123160840416	1.77940146385109	-2.02996108685711	0.0437372527546235	0.0918618231629825	-4.27437098890939
RP11-274E7.2	gene	processed_pseudogene	RP11-274E7.2	ENSG00000238000.1	chr5	-0.182110705891941	1.72213833333166	-1.99756835862152	0.0471721681576846	0.0972955960729457	-4.27567374071365
RP5-1056H1.2	gene	lincRNA	RP5-1056H1.2	ENSG00000278192.1	chr20	-0.266550192203578	2.79542543049925	-2.04804378227169	0.0419140544139944	0.0888842450878134	-4.27578318910926
CEND1	gene	protein_coding	CEND1	ENSG00000184524.5	chr11	-0.281600746141212	8.78451559814205	-2.07696933870975	0.0391324840047826	0.0842635043664359	-4.27592253628596
FNDC4	gene	protein_coding	FNDC4	ENSG00000115226.9	chr2	-0.263741278558038	7.25726289292321	-2.12322884595223	0.0350125952060305	0.0775119600875999	-4.27653346061073
RAB5C	gene	protein_coding	RAB5C	ENSG00000108774.14	chr17	-0.0992992598501523	7.3671195322741	-2.11890786845376	0.0353809409307504	0.0781212716984441	-4.27672856598542
PIK3CA	gene	protein_coding	PIK3CA	ENSG00000121879.3	chr3	-0.13006279917595	3.51641852662037	-2.11268178009973	0.0359175474758656	0.0790335470821932	-4.27700184471739
GPD2	gene	protein_coding	GPD2	ENSG00000115159.15	chr2	-0.171115751167916	5.30165372571357	-2.16310528990812	0.031766247272128	0.0719620853008263	-4.27760637849278
TMEM9	gene	protein_coding	TMEM9	ENSG00000116857.16	chr1	-0.143513556473271	6.8059576071134	-2.13020374254608	0.0344249752734769	0.0765314006216825	-4.27768228433299
RP11-46H11.11	gene	TEC	RP11-46H11.11	ENSG00000278949.1	chr12	-0.157409780181555	1.31893007856963	-1.99123149970026	0.0478702133525715	0.0984848884549352	-4.27826623394175
PLCB2	gene	protein_coding	PLCB2	ENSG00000137841.11	chr15	-0.292138873119686	4.17691961812976	-2.13714426000389	0.0338487007623297	0.0755190188025995	-4.27829014673648
FAM110D	gene	protein_coding	FAM110D	ENSG00000197245.5	chr1	-0.263175298200604	2.64674392732878	-2.0404014273902	0.0426765354750527	0.0901945889600444	-4.27842920483653
NDUFC1	gene	protein_coding	NDUFC1	ENSG00000109390.11	chr4	-0.12582406987219	6.7221084133535	-2.13531511946712	0.0339997626850359	0.0757730352777249	-4.27876753078279
AC015849.19	gene	antisense	AC015849.19	ENSG00000270871.1	chr17	-0.175282121665869	1.85705657278357	-2.02505280143011	0.044243628227084	0.0927012982057315	-4.27894707286847
GBP5	gene	protein_coding	GBP5	ENSG00000154451.14	chr1	-0.204019203429858	1.16800702782191	-1.9773397489931	0.0494311352225374	0.100962014772023	-4.27903883482128
SPATA25	gene	protein_coding	SPATA25	ENSG00000149634.4	chr20	0.153754206344032	2.43217072682288	2.03892444722119	0.0428252494247263	0.0903800375983232	-4.27939729823938
STARD8	gene	protein_coding	STARD8	ENSG00000130052.13	chrX	-0.23685466502078	3.41600400002309	-2.10544432469251	0.0365500971319148	0.0800850020910921	-4.27945698331789
FERMT3	gene	protein_coding	FERMT3	ENSG00000149781.12	chr11	-0.264452989000972	3.43793759098519	-2.09275544711335	0.037682195475963	0.0818578407080517	-4.28004118138389
ST6GAL1	gene	protein_coding	ST6GAL1	ENSG00000073849.14	chr3	-0.189550448829483	4.74116508233279	-2.16244693612907	0.0318176564774269	0.0720517109173304	-4.28007367315885
AC009120.6	gene	processed_transcript	AC009120.6	ENSG00000259972.2	chr16	-0.156667736429475	3.79652039901837	-2.14345845417021	0.0333316708954651	0.0746190240050299	-4.28023922984637
LRRFIP1P1	gene	processed_pseudogene	LRRFIP1P1	ENSG00000240429.1	chr3	-0.172660391298592	1.73620210313999	-2.00347856287487	0.0465289170915647	0.0962790060246445	-4.28092537928605
RASSF5	gene	protein_coding	RASSF5	ENSG00000266094.7	chr1	-0.225186225877232	3.28421994982358	-2.12160814365604	0.0351503649692699	0.0777603545828638	-4.2816440705572
ATIC	gene	protein_coding	ATIC	ENSG00000138363.14	chr2	0.103504684044368	6.00704152381493	2.15452806470799	0.0324416759938797	0.0731177375573036	-4.28164898527553
BANF1P3	gene	processed_pseudogene	BANF1P3	ENSG00000237758.1	chr2	-0.200810782755416	1.14702978132267	-1.99723002575718	0.0472092184199581	0.0973307587626118	-4.28243569773747
LINC00565	gene	lincRNA	LINC00565	ENSG00000260910.1	chr13	-0.182267923203789	1.36395807381738	-1.9950271197647	0.0474510585781874	0.0977796438728974	-4.2828007881226
RSL24D1P11	gene	processed_pseudogene	RSL24D1P11	ENSG00000231544.3	chr18	-0.199679400523533	1.01285734553678	-1.97128605322732	0.0501246915965249	0.102078659625299	-4.28310064426093
RP11-777F6.3	gene	processed_pseudogene	RP11-777F6.3	ENSG00000270510.1	chr11	-0.184353050769779	1.05393058815449	-1.97546320952485	0.0496452525929749	0.101331291576097	-4.28312453680719
MIR1244-3	gene	miRNA	MIR1244-3	ENSG00000283429.1	chr12	-0.257883759907579	1.16796697148739	-1.97930959522578	0.0492072118299675	0.100614460359955	-4.28350828109054
GAS1	gene	protein_coding	GAS1	ENSG00000180447.6	chr9	0.191113230975456	3.18954835435156	2.06294460304402	0.0404607707936582	0.0863896931469683	-4.28360937546188
RPL7P21	gene	processed_pseudogene	RPL7P21	ENSG00000231579.3	chr5	-0.215197987338605	0.912354574653542	-1.97222811593725	0.0500162247773948	0.101883351375922	-4.28405600371494
HOXB2	gene	protein_coding	HOXB2	ENSG00000173917.10	chr17	-0.191460475416899	1.22108647098877	-1.98371022847102	0.0487100646627697	0.0998328593416887	-4.28433205482882
RNU6-103P	gene	snRNA	RNU6-103P	ENSG00000200556.1	chr16	-0.225247271802706	0.890626089372123	-1.99017215385652	0.0479877564090618	0.0986766492082887	-4.28487322633177
COIL	gene	protein_coding	COIL	ENSG00000121058.4	chr17	-0.0668020925453083	4.18644184662886	-2.15045285565256	0.0327669069414853	0.0737005496797946	-4.2856794809633
RN7SL381P	gene	misc_RNA	RN7SL381P	ENSG00000263968.2	chr16	-0.200274035174002	1.16806161581004	-1.99008114677304	0.0479978657780795	0.0986890961193843	-4.28615453093957
VN1R107P	gene	unprocessed_pseudogene	VN1R107P	ENSG00000268545.1	chr19	-0.214584593191553	1.48771520078073	-1.99784391312489	0.0471420108626746	0.0972498833550003	-4.2866736221347
EIF4ENIF1	gene	protein_coding	EIF4ENIF1	ENSG00000184708.17	chr22	-0.0708471504154655	4.95197920015651	-2.16155946606098	0.0318870705634616	0.0721618851092011	-4.28669162696646
PSTPIP2	gene	protein_coding	PSTPIP2	ENSG00000152229.18	chr18	-0.213477290327019	2.10932357158462	-2.00751496665422	0.0460938945878112	0.0955739266508818	-4.28768445435795
TBXAS1	gene	protein_coding	TBXAS1	ENSG00000059377.16	chr7	-0.263634242908741	2.7640066500216	-2.03296901480841	0.043429376522541	0.0913492461998291	-4.28812789125479
TMEM57	gene	protein_coding	TMEM57	ENSG00000204178.9	chr1	-0.0863595573902751	4.87088732277443	-2.16091551245109	0.0319375197181188	0.0722626108752748	-4.28834139287875
CDK14	gene	protein_coding	CDK14	ENSG00000058091.16	chr7	-0.326508659832783	5.491344081314	-2.14471322753761	0.0332297404660718	0.0744593466144342	-4.2883458785346
CLEC4A	gene	protein_coding	CLEC4A	ENSG00000111729.13	chr12	-0.131362180486314	2.75083522202211	-2.04176379552106	0.0425397519668227	0.089944569857721	-4.2885686814737
TRIM74	gene	protein_coding	TRIM74	ENSG00000155428.12	chr7	-0.166860244996157	1.28989193172069	-1.97743005688395	0.0494208506107996	0.100949483281064	-4.2890013600315
RNA5SP149	gene	rRNA	RNA5SP149	ENSG00000201822.1	chr3	-0.233999447581241	0.790528348455231	-1.97011864168266	0.0502593801782282	0.102310133846745	-4.28901605946538
CRIP3	gene	protein_coding	CRIP3	ENSG00000146215.13	chr6	-0.227401369301504	3.8335631541662	-2.12604032888888	0.0347747036077943	0.0771256644282257	-4.28907393467631
RP3-406P24.3	gene	antisense	RP3-406P24.3	ENSG00000230648.1	chr6	-0.221907901111711	1.12966273555667	-1.9877697549551	0.0482552280927402	0.0990399101469184	-4.28911000131414
CLGN	gene	protein_coding	CLGN	ENSG00000153132.12	chr4	-0.158436035580406	2.344675383627	-2.04472883839395	0.0422433489737362	0.0894578014214468	-4.28950346401438
ZNF649	gene	protein_coding	ZNF649	ENSG00000198093.10	chr19	0.140686286183441	3.47050114778313	2.10134328574242	0.0369127538472832	0.0807042965644023	-4.28985471954872
ADGRA1-AS1	gene	antisense	ADGRA1-AS1	ENSG00000256925.2	chr10	-0.223273090049749	3.00471452134275	-2.08924865596322	0.0380003242879607	0.0824164637124339	-4.28989767719519
RP11-365P13.5	gene	lincRNA	RP11-365P13.5	ENSG00000277767.1	chr13	-0.178528318321802	2.40312295409229	-2.0307542893544	0.0436558847768605	0.0917305187512753	-4.29109268609187
POGZ	gene	protein_coding	POGZ	ENSG00000143442.21	chr1	0.128265588346429	6.09037239402928	2.14728925352897	0.0330213214271706	0.074101526500928	-4.29117806800683
ING1	gene	protein_coding	ING1	ENSG00000153487.12	chr13	-0.109133517149496	3.48840713983284	-2.11061882601971	0.0360968827423478	0.0793434922205285	-4.29140806326793
ZC2HC1C	gene	protein_coding	ZC2HC1C	ENSG00000119703.13	chr14	0.167266157880487	2.58118894860611	2.03866430977122	0.0428514877833429	0.0904072752140767	-4.29176830626655
RP11-392P7.6	gene	antisense	RP11-392P7.6	ENSG00000247498.9	chr12	-0.174129128919768	1.32722129664205	-1.98247408850495	0.0488492824352381	0.100042343573177	-4.29265053463052
RP11-77K12.5	gene	transcribed_unprocessed_pseudogene	RP11-77K12.5	ENSG00000262583.1	chr16	-0.161949390828946	1.36309660579703	-1.98046274807156	0.0490765250400832	0.100397868849342	-4.29288185486044
RP11-140K17.3	gene	antisense	RP11-140K17.3	ENSG00000272288.5	chr6	0.178379380387033	4.41547492630036	2.14643970485828	0.033089931056546	0.0742212614184351	-4.29293880108613
TMEFF2	gene	protein_coding	TMEFF2	ENSG00000144339.11	chr2	0.184278699023377	4.90530881179931	2.15819939374293	0.0321510676978326	0.072630963517945	-4.29297360522271
VPS39	gene	protein_coding	VPS39	ENSG00000166887.15	chr15	-0.076682456984468	6.22519717964122	-2.13710859416009	0.0338516407341204	0.0755190188025995	-4.29325382454747
FAM189A1	gene	protein_coding	FAM189A1	ENSG00000104059.4	chr15	-0.39920831266165	5.68131427221063	-2.14219918239111	0.0334342377025191	0.0748073389095357	-4.29354791490945
BAZ2B	gene	protein_coding	BAZ2B	ENSG00000123636.17	chr2	0.162456025534568	3.894439467178	2.10219047530743	0.0368375844190621	0.0805770411683701	-4.29387503533261
PDSS1	gene	protein_coding	PDSS1	ENSG00000148459.15	chr10	-0.101732102144029	3.07195437426383	-2.07934871597762	0.0389108760270475	0.0839200083093756	-4.29397067318763
CTC-542B22.2	gene	lincRNA	CTC-542B22.2	ENSG00000263990.1	chr17	-0.198921055028662	3.41037831730505	-2.11543236300722	0.0356796271810871	0.0785668684329668	-4.29405634990286
GTF3A	gene	protein_coding	GTF3A	ENSG00000122034.14	chr13	-0.160581189148215	6.90359916021113	-2.12426559650291	0.0349247088371154	0.0773878111117503	-4.29407296995888
RPSAP75	gene	processed_pseudogene	RPSAP75	ENSG00000270954.1	chr9	-0.201680609793145	0.979616650432068	-1.96960445936892	0.0503188001945264	0.102396822409905	-4.29556156780948
MAP4K3	gene	protein_coding	MAP4K3	ENSG00000011566.14	chr2	-0.14249181165575	4.83954983390846	-2.15711387236228	0.0322367583755031	0.0727637379419233	-4.29583398271372
CTC-255N20.1	gene	antisense	CTC-255N20.1	ENSG00000250343.1	chr5	-0.185741453313094	1.26079760531242	-1.97926288702175	0.0492125114657293	0.100616840669008	-4.29590933560586
H3F3A	gene	protein_coding	H3F3A	ENSG00000163041.9	chr1	0.124808951327843	5.23299602770052	2.15793070708514	0.0321722593872153	0.0726653426374813	-4.29646774789847
KANTR	gene	protein_coding	KANTR	ENSG00000232593.7	chrX	-0.108640617197112	4.0106249350902	-2.1384772902132	0.0337389754064444	0.0753229282105701	-4.29675157585944
FGD6	gene	protein_coding	FGD6	ENSG00000180263.13	chr12	-0.182490308811607	2.89259715830871	-2.03727526207146	0.0429918238530565	0.0906483295211773	-4.29690335033731
SGCB	gene	protein_coding	SGCB	ENSG00000163069.12	chr4	0.116926565781796	6.23349831919494	2.14428383589896	0.0332645914268564	0.074516850144132	-4.29690558763831
