type	gene_type	gene_name	gene_id	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
RP11-169K17.3	gene	antisense	RP11-169K17.3	ENSG00000272483.1	chr3	-0.167189531445354	1.07499013525988	-1.41035032163757	0.160664611660003	0.349586968360644	-5.04245070161601
RP11-632K20.7	gene	transcribed_processed_pseudogene	RP11-632K20.7	ENSG00000223509.8	chr15	-0.148485929596971	2.21974879692297	-1.48612905713491	0.139504009875509	0.321261728336189	-5.04303223744947
SLC9C2	gene	protein_coding	SLC9C2	ENSG00000162753.11	chr1	0.196477455908888	1.47173550194485	1.42471587326967	0.156475147480664	0.344116018297463	-5.04308263553483
RP11-399K21.14	gene	lincRNA	RP11-399K21.14	ENSG00000272692.1	chr10	-0.144108445198995	1.85219821242824	-1.46105730028189	0.146250957150832	0.330284586838509	-5.04308378505848
KRT13	gene	protein_coding	KRT13	ENSG00000171401.14	chr17	-0.455962959881032	2.03066223757641	-1.47597495717612	0.142206768788245	0.324765395370148	-5.04330813874319
CTC-529I10.2	gene	antisense	CTC-529I10.2	ENSG00000227782.2	chr17	0.150133447791293	3.05486991159634	1.5536852005964	0.122527810317998	0.297097676352221	-5.04341032315043
SERBP1P3	gene	processed_pseudogene	SERBP1P3	ENSG00000242142.1	chr3	-0.343950867382756	2.06932152934439	-1.45627675397396	0.147565618620721	0.331909260706748	-5.04356358814076
FUK	gene	protein_coding	FUK	ENSG00000157353.16	chr16	0.0970864278310586	4.21997399777241	1.65384423280452	0.100410168207251	0.264006481334413	-5.04358974018689
NFE2L2	gene	protein_coding	NFE2L2	ENSG00000116044.15	chr2	0.139655599003631	6.11452713319626	1.67987484030057	0.0952222946429903	0.256366637434132	-5.04401678850085
RP11-266L9.6	gene	unprocessed_pseudogene	RP11-266L9.6	ENSG00000263326.1	chr16	-0.190242037049309	1.73205944841374	-1.47136247500105	0.143447839141807	0.326671059000458	-5.0440552520841
ATP6V1G1P2	gene	processed_pseudogene	ATP6V1G1P2	ENSG00000253502.1	chr8	-0.174616672646052	1.68588809128078	-1.43654696343572	0.153088127286417	0.339923281778762	-5.04420713017582
ALLC	gene	protein_coding	ALLC	ENSG00000151360.9	chr2	-0.186648108053003	1.09639157893099	-1.39427971740007	0.165452261387135	0.356034779879198	-5.04423338712594
ALDH2	gene	protein_coding	ALDH2	ENSG00000111275.12	chr12	-0.215478908106193	7.04683640212562	-1.63637610380209	0.104017526119098	0.26923295828798	-5.04429898549164
NAPG	gene	protein_coding	NAPG	ENSG00000134265.12	chr18	-0.184672853727466	6.18849463981527	-1.64794765209982	0.101616436349435	0.265936799414464	-5.04431186994088
EBF1	gene	protein_coding	EBF1	ENSG00000164330.16	chr5	-0.208318894327493	2.48036082920767	-1.4842758005097	0.139994294859657	0.321865932782084	-5.04443060175415
CCDC167	gene	protein_coding	CCDC167	ENSG00000198937.8	chr6	0.135361139495022	5.82258865231102	1.67939904907163	0.0953151340547532	0.256455092420527	-5.04450040362077
MTAP	gene	protein_coding	MTAP	ENSG00000099810.18	chr9	-0.108700581480269	2.49246411858033	-1.47927266098124	0.141324584058817	0.323685128026741	-5.04494197009305
LINC01125	gene	protein_coding	LINC01125	ENSG00000228486.10	chr2	0.151207855204786	2.57583471249034	1.47872393107346	0.141471081903331	0.323821882668035	-5.04618868340898
OCLM	gene	protein_coding	OCLM	ENSG00000262180.1	chr1	-0.164651199299945	1.17618840022692	-1.39561322684174	0.165050907720953	0.355399706502115	-5.04662273574783
MFAP1P1	gene	processed_pseudogene	MFAP1P1	ENSG00000232489.1	chr13	-0.165726105262471	1.66527511671303	-1.44495377775849	0.150715872951464	0.336500086484666	-5.0466691221531
MAMDC2	gene	protein_coding	MAMDC2	ENSG00000165072.9	chr9	-0.150065190110892	1.4516699594186	-1.43898104335867	0.152398338896703	0.33897014898109	-5.04677493785748
KIAA0922	gene	protein_coding	KIAA0922	ENSG00000121210.15	chr4	-0.114763386641967	2.50958001319975	-1.49159686300068	0.138065267875311	0.319175241987393	-5.0468158684245
SPRED3	gene	protein_coding	SPRED3	ENSG00000188766.12	chr19	-0.244681560623977	3.7489632134868	-1.66381586832848	0.0983965385433787	0.261204776257922	-5.04685672444286
AC010884.1	gene	antisense	AC010884.1	ENSG00000224509.2	chr2	-0.179215319212109	2.22398584089927	-1.48591414347217	0.139560797403754	0.321310884231077	-5.04685995381483
CISD1	gene	protein_coding	CISD1	ENSG00000122873.11	chr10	-0.200808846048054	5.44035003724567	-1.66449092901154	0.0982614062036115	0.261093406308873	-5.04743671710215
MYBL1	gene	protein_coding	MYBL1	ENSG00000185697.16	chr8	0.1444576762813	2.36533120451102	1.46555096152389	0.145023466917875	0.328581143995612	-5.04757786399379
PRKRA	gene	protein_coding	PRKRA	ENSG00000180228.12	chr2	0.0861339328264306	5.92078060412947	1.66980246896472	0.0972033723793364	0.259458524153954	-5.04807574155615
RP11-411B10.7	gene	TEC	RP11-411B10.7	ENSG00000279352.1	chr18	-0.20760541510621	1.22086139788605	-1.42146481945292	0.157415852596756	0.345438704269437	-5.04843887241645
RN7SKP70	gene	misc_RNA	RN7SKP70	ENSG00000252464.1	chr5	-0.21596333050594	1.3983386477009	-1.38671532649023	0.1677430188221	0.358813138007404	-5.04896822829457
RP11-261C10.5	gene	antisense	RP11-261C10.5	ENSG00000227230.1	chr1	-0.170605705533386	1.56545115817815	-1.4570860877093	0.147342410183148	0.331531167120554	-5.04908129666257
PAPD5	gene	protein_coding	PAPD5	ENSG00000121274.12	chr16	-0.115121876777238	3.35008669832583	-1.61116980753789	0.109405540250903	0.277260940064485	-5.04915202774945
RP11-247L20.3	gene	lincRNA	RP11-247L20.3	ENSG00000258857.1	chr14	-0.193716067856705	1.07396303211466	-1.39171841992808	0.166225230819869	0.357107483769426	-5.04917413967483
RP11-1348G14.1	gene	processed_pseudogene	RP11-1348G14.1	ENSG00000240634.1	chr16	-0.193388691862991	1.33111333891011	-1.42338601007345	0.156859426413204	0.344572826861535	-5.04925648149755
CRCT1	gene	protein_coding	CRCT1	ENSG00000169509.5	chr1	-0.204263140675996	1.0076060254559	-1.40207536327752	0.163116450131669	0.352726144564501	-5.04942500705979
DNM3	gene	protein_coding	DNM3	ENSG00000197959.13	chr1	0.145264455528798	5.36597239761276	1.679461528902	0.0953029384149372	0.256451742472643	-5.04975998137844
FAM120C	gene	protein_coding	FAM120C	ENSG00000184083.11	chrX	0.0908585141677638	3.77501743570655	1.59776343463522	0.112360816850105	0.281521126544626	-5.05006863009824
PEBP4	gene	protein_coding	PEBP4	ENSG00000134020.7	chr8	-0.236214881435047	4.36450404174871	-1.65941905553642	0.099280358312758	0.262361398253947	-5.05051318411896
FBXO3	gene	protein_coding	FBXO3	ENSG00000110429.13	chr11	-0.0892998488694978	4.27405760852716	-1.66479193596222	0.0982011995319797	0.261011677657409	-5.05066118407333
CTD-2366F13.2	gene	antisense	CTD-2366F13.2	ENSG00000272123.1	chr5	-0.176448252254003	2.84725842678165	-1.52792529531291	0.12879785182805	0.30612435307822	-5.05070627549541
ZDHHC11	gene	protein_coding	ZDHHC11	ENSG00000188818.12	chr5	0.311058604635862	3.65840731129597	1.53893801526832	0.126087146918367	0.302359755880101	-5.0508456480884
ZW10	gene	protein_coding	ZW10	ENSG00000086827.8	chr11	0.0849849791069146	3.66038629977414	1.63108661099486	0.105130163689518	0.270953310577525	-5.05110136495564
FBXL19-AS1	gene	antisense	FBXL19-AS1	ENSG00000260852.1	chr16	0.166941692224493	2.53864876553555	1.49102773503067	0.138214481238549	0.319435994880646	-5.05114588099246
SNRPN	gene	protein_coding	SNRPN	ENSG00000128739.21	chr15	-0.205101109832146	8.4402033064557	-1.56837645098096	0.119061351287687	0.291601943715368	-5.05124286069686
RP11-66H6.4	gene	sense_intronic	RP11-66H6.4	ENSG00000274038.1	chr16	-0.179495151997569	0.935504337287622	-1.38943437450869	0.166916841469571	0.357810016071957	-5.0513558841629
RP11-504P24.9	gene	lincRNA	RP11-504P24.9	ENSG00000278467.1	chr1	-0.16642438903524	1.1040919143252	-1.40990145013402	0.160796884427088	0.34964245174039	-5.05156851387241
CLIC4	gene	protein_coding	CLIC4	ENSG00000169504.14	chr1	0.236291514697326	7.233053472101	1.64926434379997	0.101346073199257	0.265424255004854	-5.05160296330988
RP3-406P24.5	gene	TEC	RP3-406P24.5	ENSG00000279926.1	chr6	0.167545785429123	2.53045288338747	1.47073883748084	0.14361628245039	0.326910393771698	-5.05189577928891
PDE7A	gene	protein_coding	PDE7A	ENSG00000205268.10	chr8	0.129751115365184	3.78852424203889	1.60859260294384	0.109968780501427	0.277996423851784	-5.05210187268861
CTD-2651B20.4	gene	processed_pseudogene	CTD-2651B20.4	ENSG00000259433.2	chr15	0.178199700216513	1.44613955634069	1.41497155746893	0.159307661368686	0.348024824775491	-5.05220711916273
RP11-368I7.6	gene	antisense	RP11-368I7.6	ENSG00000275734.1	chr16	0.236744028542079	2.92309767163944	1.52853912800125	0.128645566281227	0.305987255407277	-5.05231061296943
RP11-83J16.1	gene	processed_pseudogene	RP11-83J16.1	ENSG00000231409.3	chr15	-0.193644078568482	1.04728742446701	-1.38945198208889	0.166911501532938	0.357810016071957	-5.05235113206488
RP11-693N9.2	gene	transcribed_unprocessed_pseudogene	RP11-693N9.2	ENSG00000235505.7	chr11	-0.183084133411982	1.45799156521173	-1.43339329341473	0.153985405465028	0.340722606412978	-5.05255921057892
AC007560.1	gene	processed_pseudogene	AC007560.1	ENSG00000238165.1	chr2	-0.181456257912527	1.03802743138802	-1.40900361733207	0.161061705945371	0.349930799845499	-5.0528674233052
LPO	gene	protein_coding	LPO	ENSG00000167419.10	chr17	-0.198855076736907	1.01469865488729	-1.41193619846665	0.160197953365232	0.348928061618991	-5.05290607726684
NOD1	gene	protein_coding	NOD1	ENSG00000106100.10	chr7	-0.146393593085508	2.3173970768162	-1.50112585632389	0.13558556478771	0.315975401029617	-5.05295235965556
RP1-30M3.5	gene	antisense	RP1-30M3.5	ENSG00000272345.1	chr6	0.158860643973514	3.32059415926992	1.52143290701136	0.1304172271491	0.308322334201977	-5.05300510003157
RP11-266K4.1	gene	transcribed_unprocessed_pseudogene	RP11-266K4.1	ENSG00000244050.2	chr12	-0.202766304685965	1.79007800423009	-1.47514965506538	0.142428216702904	0.325163424348343	-5.05303567330837
DEF8	gene	protein_coding	DEF8	ENSG00000140995.16	chr16	-0.077600090145828	6.15851707924186	-1.65136474543938	0.100915985783109	0.264912260142623	-5.05308856442498
ROMO1	gene	protein_coding	ROMO1	ENSG00000125995.15	chr20	-0.135157280372383	7.27360105097983	-1.62006174126632	0.107479914587702	0.274310387939124	-5.05318484745197
AL133243.1	gene	sense_intronic	AL133243.1	ENSG00000276334.1	chr2	0.156676427647431	2.5592160101444	1.46237242678717	0.145890887782851	0.329736563468011	-5.05380704318912
ITGAL	gene	protein_coding	ITGAL	ENSG00000005844.17	chr16	-0.187328351493131	2.24817232549414	-1.46530174658866	0.145091332975069	0.328639745262705	-5.05384166907671
TMEM120B	gene	protein_coding	TMEM120B	ENSG00000188735.12	chr12	-0.195966996595531	4.26406364995452	-1.67484312095961	0.0962078306462781	0.258115613003229	-5.05391800509837
RP11-479G22.8	gene	lincRNA	RP11-479G22.8	ENSG00000273038.2	chr10	-0.156853683837892	2.03865102661218	-1.48977729582097	0.138542761198395	0.319847488614472	-5.0543404956516
AC009495.2	gene	lincRNA	AC009495.2	ENSG00000235192.1	chr2	0.206099331651365	1.16499493995189	1.40591927508502	0.161973989744044	0.351163568396201	-5.05437764468888
GAPDHP66	gene	processed_pseudogene	GAPDHP66	ENSG00000250933.1	chr18	-0.187243240445755	0.848255305935272	-1.38803072426813	0.167342951000765	0.358358135468811	-5.05485686041164
RPL10A	gene	protein_coding	RPL10A	ENSG00000198755.10	chr6	-0.128686274366324	9.31892304204747	-1.55201988991503	0.122925726340579	0.297488641642039	-5.05520724889811
LINC00094	gene	protein_coding	LINC00094	ENSG00000235106.9	chr9	-0.140389705724756	5.7368216375942	-1.66053322733258	0.0990557910101526	0.262034064121401	-5.05554044142612
FARS2	gene	protein_coding	FARS2	ENSG00000145982.11	chr6	-0.0821904107806017	3.48647608231229	-1.60482155722678	0.110797102234108	0.279255209955115	-5.05560040050161
BHLHE40-AS1	gene	antisense	BHLHE40-AS1	ENSG00000235831.6	chr3	-0.130613949756541	1.6191674387793	-1.43413465361279	0.153774112186422	0.340510205492985	-5.05571970909534
MEIKIN	gene	protein_coding	MEIKIN	ENSG00000239642.5	chr5	-0.168795481893152	1.33721633387423	-1.41330682864709	0.159795468308057	0.348537773335792	-5.0563647382174
AHI1	gene	protein_coding	AHI1	ENSG00000135541.20	chr6	-0.142620963870007	4.37655431663754	-1.67383410819562	0.0964064503129906	0.258500419038233	-5.05645912105089
DNHD1	gene	protein_coding	DNHD1	ENSG00000179532.12	chr11	0.164523072065134	2.88538578398949	1.50738910944897	0.133974726251967	0.313661313015578	-5.05662376376461
MT2A	gene	protein_coding	MT2A	ENSG00000125148.6	chr16	-0.299504930845881	9.19496776114235	-1.55585866216894	0.122010005755298	0.296329572341527	-5.05666723959131
CTB-36H16.2	gene	sense_overlapping	CTB-36H16.2	ENSG00000260686.1	chr5	-0.139321818981738	3.19384365387521	-1.57222441174053	0.118166369296688	0.290107789344704	-5.05696561409287
ICE1	gene	protein_coding	ICE1	ENSG00000164151.11	chr5	-0.100145738183117	4.43195083189359	-1.67229611875638	0.0967098344974409	0.258839727325208	-5.05702499661515
TSPAN3	gene	protein_coding	TSPAN3	ENSG00000140391.14	chr15	0.0980405829833284	7.44939014752696	1.6155766711589	0.108447777100327	0.275768312036345	-5.05714761168285
CTA-363E6.1	gene	sense_intronic	CTA-363E6.1	ENSG00000259871.1	chr16	-0.180103453023506	1.01404826457822	-1.39290666783849	0.165866290922203	0.356657436502349	-5.05761816143239
CD163	gene	protein_coding	CD163	ENSG00000177575.12	chr12	-0.441215974652084	2.67103965066793	-1.47975610087769	0.14119561476448	0.323497762347349	-5.05771076495665
RP11-989F5.1	gene	lincRNA	RP11-989F5.1	ENSG00000256250.1	chr12	-0.169470347070716	0.953005815467331	-1.39105763529831	0.166425092589725	0.357307411382359	-5.05785003827766
PTAFR	gene	protein_coding	PTAFR	ENSG00000169403.11	chr1	-0.242351562702068	2.41092912725129	-1.47202478541727	0.143269118123634	0.326451800447881	-5.0579448887102
LDB2	gene	protein_coding	LDB2	ENSG00000169744.12	chr4	-0.322779201295362	5.2179783252372	-1.65881351490851	0.0994025804002278	0.262503125617223	-5.05890483509504
AC005534.6	gene	processed_pseudogene	AC005534.6	ENSG00000234450.1	chr7	-0.190298519606494	1.55742600075165	-1.41419884069369	0.159533944800428	0.348233882562308	-5.05912400973701
MFSD4A	gene	protein_coding	MFSD4A	ENSG00000174514.12	chr1	-0.333381893997608	5.76592827930477	-1.63185805687028	0.104967298877433	0.270819562896399	-5.05933122843883
MIR93	gene	miRNA	MIR93	ENSG00000207757.1	chr7	-0.218273356792983	0.976027631577055	-1.38249448458712	0.169031657660561	0.360359798885087	-5.05954185369267
AC097724.3	gene	antisense	AC097724.3	ENSG00000226833.5	chr2	0.150223668285039	2.10885894349463	1.45288889550096	0.148502802103408	0.333312931038883	-5.05965401623898
LLNLR-246C6.1	gene	lincRNA	LLNLR-246C6.1	ENSG00000273218.1	chr19	-0.166662039493224	1.65758330292874	-1.44744696950813	0.150017811233069	0.335363413637575	-5.05980304202675
GPR146	gene	protein_coding	GPR146	ENSG00000164849.9	chr7	-0.205845054427939	2.61000228808641	-1.51661220509307	0.13162993644149	0.31012489753755	-5.05989875775584
ZNF490	gene	protein_coding	ZNF490	ENSG00000188033.9	chr19	-0.0965154679863873	2.05079763609931	-1.46385520877347	0.145485738937299	0.329223163607363	-5.05993436783906
HSPA12A	gene	protein_coding	HSPA12A	ENSG00000165868.13	chr10	-0.191209814823211	6.1549855273933	-1.63506205411941	0.10429304801568	0.269649543379377	-5.05998813831232
RP11-326C3.7	gene	antisense	RP11-326C3.7	ENSG00000254910.1	chr11	-0.232985491726274	2.65322341359431	-1.48477450358844	0.139862229764835	0.321688622948603	-5.06002355644011
ANKRD1	gene	protein_coding	ANKRD1	ENSG00000148677.6	chr10	-0.196016625209492	1.43587698094571	-1.47868648323825	0.141481083883143	0.323821882668035	-5.06002584367493
BAIAP2L1	gene	protein_coding	BAIAP2L1	ENSG00000006453.13	chr7	-0.169243524218214	1.92341906266826	-1.45513665915319	0.147880491672484	0.332330221137885	-5.06022387949517
ACBD3	gene	protein_coding	ACBD3	ENSG00000182827.8	chr1	-0.102448519686259	4.93741960597717	-1.67384142381939	0.0964050090725463	0.258500419038233	-5.06032723547414
RP11-762H8.2	gene	transcribed_processed_pseudogene	RP11-762H8.2	ENSG00000259562.2	chr15	0.156501326078059	2.27071646195063	1.46189314937247	0.146022029953838	0.329894840776475	-5.06039167713354
MYNN	gene	protein_coding	MYNN	ENSG00000085274.15	chr3	-0.0816610295221758	3.33271531252452	-1.58157972862525	0.116012697719227	0.286895603789502	-5.06063759403967
SMAD1	gene	protein_coding	SMAD1	ENSG00000170365.9	chr4	-0.128341399757671	3.1900557026496	-1.57721529089368	0.117013515677682	0.28830278521395	-5.06087604054106
RPL13AP2	gene	processed_pseudogene	RPL13AP2	ENSG00000244053.1	chr14	-0.286683033399776	2.258633012864	-1.44373149374402	0.151059009718508	0.33691913796169	-5.06089651960372
TAMM41	gene	protein_coding	TAMM41	ENSG00000144559.10	chr3	-0.0844222992143373	3.2447310012416	-1.58195871478019	0.115926113491974	0.28674204181121	-5.06096829656325
CTD-2005H7.1	gene	lincRNA	CTD-2005H7.1	ENSG00000254731.1	chr11	-0.187714881349797	0.971861821734152	-1.37413303902428	0.171606582224643	0.363514396870173	-5.06110895108477
MAPK1IP1L	gene	protein_coding	MAPK1IP1L	ENSG00000168175.14	chr14	-0.0827333839507087	4.83174016991042	-1.67298156834226	0.0965745273269342	0.258627210182965	-5.061146353766
RP11-6N17.10	gene	antisense	RP11-6N17.10	ENSG00000264701.1	chr17	-0.156004252799857	1.2513589279894	-1.40630052788908	0.1618610100753	0.351016112135702	-5.06142086312134
RP11-395B7.4	gene	antisense	RP11-395B7.4	ENSG00000227053.1	chr7	-0.271539548359518	3.42669776540272	-1.61501409010006	0.10856967064583	0.275930464687599	-5.06148003806473
HMGN1P26	gene	processed_pseudogene	HMGN1P26	ENSG00000259557.2	chr15	-0.177693620944065	0.951457763657082	-1.37881585050596	0.170160868487803	0.361516590684557	-5.06152143061211
NLGN2	gene	protein_coding	NLGN2	ENSG00000169992.9	chr17	-0.114937214995202	6.8676428363813	-1.61772430088578	0.107983459757056	0.27507121326472	-5.06199205138389
NADSYN1	gene	protein_coding	NADSYN1	ENSG00000172890.11	chr11	0.140136160115857	4.51817536112994	1.65349904528419	0.10048046412429	0.264161651249074	-5.06206185959209
GSK3B	gene	protein_coding	GSK3B	ENSG00000082701.14	chr3	-0.129690664290252	5.02633338956915	-1.66753131972111	0.0976546425962899	0.260179075649888	-5.06211857682369
CD177P1	gene	unprocessed_pseudogene	CD177P1	ENSG00000204933.3	chr19	-0.170722342314153	1.04374176762465	-1.41703064896263	0.158705872691959	0.347228403640974	-5.06216812784092
LA16c-360H6.1	gene	TEC	LA16c-360H6.1	ENSG00000279031.1	chr16	-0.188583822583254	2.33342956884141	-1.46724170686025	0.144563693034478	0.327928818982415	-5.06228701066313
TIFA	gene	protein_coding	TIFA	ENSG00000145365.10	chr4	-0.168332096287039	2.43853864656011	-1.549714348484	0.123478304819911	0.298273211698177	-5.06390924062042
OAZ3	gene	protein_coding	OAZ3	ENSG00000143450.16	chr1	-0.113504111095383	2.00179428489212	-1.45836709390743	0.146989651245317	0.331049470797638	-5.06402129386073
CTA-204B4.2	gene	antisense	CTA-204B4.2	ENSG00000259891.1	chr8	0.197479423450683	5.27929809175607	1.66605912368237	0.0979480662924748	0.26060506299744	-5.06404214761499
CTC-344H19.4	gene	lincRNA	CTC-344H19.4	ENSG00000268401.1	chr19	-0.169344069080952	2.05866760631342	-1.50142133430716	0.135509232832614	0.315975401029617	-5.06410961176599
ZNF329	gene	protein_coding	ZNF329	ENSG00000181894.14	chr19	-0.0894876034102774	3.77020146501723	-1.64849648217832	0.10150367174697	0.265777559105803	-5.06452682882547
RP5-1056H1.2	gene	lincRNA	RP5-1056H1.2	ENSG00000278192.1	chr20	-0.244715716187742	2.83756020688176	-1.48903418327511	0.138738139249383	0.320172298293388	-5.06466735800891
TXNRD1	gene	protein_coding	TXNRD1	ENSG00000198431.15	chr12	-0.135328583473711	5.01835983953727	-1.67121713214667	0.0969231360246395	0.259085561067686	-5.06489368027956
TRGJ1	gene	TR_J_gene	TRGJ1	ENSG00000211690.1	chr7	-0.203613927485555	0.755480675958755	-1.37024139116763	0.172815096669234	0.365135036890724	-5.06493784369609
RNY1P13	gene	misc_RNA	RNY1P13	ENSG00000201900.1	chr1	-0.201536975151026	0.882404164859078	-1.38755715060304	0.167486901126039	0.358449426600243	-5.0649683020505
C19orf53	gene	protein_coding	C19orf53	ENSG00000104979.8	chr19	-0.126945223336541	7.74846987532121	-1.5957195423839	0.112816907067764	0.282143698322341	-5.06503039171398
WDR4	gene	protein_coding	WDR4	ENSG00000160193.11	chr21	-0.093497878811295	3.18188810857091	-1.57948954037417	0.116491151251039	0.287623223104699	-5.06516306999173
CTD-2152M20.2	gene	antisense	CTD-2152M20.2	ENSG00000250764.1	chr5	-0.146148107985051	1.75405872267143	-1.42371603051409	0.156763995891731	0.34449244813629	-5.06523960875029
CTC-338M12.13	gene	unprocessed_pseudogene	CTC-338M12.13	ENSG00000274525.1	chr5	-0.203155604423485	1.33716697990139	-1.40922931057393	0.16099510496857	0.349883478401905	-5.06527475655798
ALDH1A3	gene	protein_coding	ALDH1A3	ENSG00000184254.16	chr15	-0.178661224845309	2.75740577540863	-1.48978387068503	0.138541033501556	0.319847488614472	-5.06530262941772
IRF2BPL	gene	protein_coding	IRF2BPL	ENSG00000119669.4	chr14	-0.131572152740128	5.54774012396502	-1.65569764683899	0.100033405890722	0.263501488148757	-5.06550048953083
RP11-430C7.5	gene	lincRNA	RP11-430C7.5	ENSG00000240219.1	chr1	-0.155456613257101	1.35679848003083	-1.41515493922243	0.159253995659746	0.347940043320793	-5.0655355938335
USP30-AS1	gene	antisense	USP30-AS1	ENSG00000256262.1	chr12	-0.197128264422747	1.05372401167537	-1.38080089286892	0.169550822740284	0.360711366075101	-5.06570745433943
SCGB2A1	gene	protein_coding	SCGB2A1	ENSG00000124939.5	chr11	0.283065669456501	1.36314043246975	1.39615406864866	0.164888338910459	0.355147614176771	-5.06593993277908
CTD-3064H18.4	gene	antisense	CTD-3064H18.4	ENSG00000180458.2	chr19	-0.137068889133993	1.32481163872252	-1.41682666387356	0.15876541150591	0.347326218781588	-5.06596696223759
ACO1	gene	protein_coding	ACO1	ENSG00000122729.18	chr9	-0.103690288693278	4.16714668088106	-1.65246186204621	0.100691920493456	0.264598752921482	-5.0664398813367
AXL	gene	protein_coding	AXL	ENSG00000167601.11	chr19	-0.196901095894236	4.69782222645668	-1.66693843731705	0.0977727246031082	0.260375191889947	-5.06647229660458
KCNC4-AS1	gene	antisense	KCNC4-AS1	ENSG00000224965.1	chr1	-0.315421271147022	2.14008057348044	-1.54858702215602	0.123749208301055	0.298648259398435	-5.06698468841645
FGFR1	gene	protein_coding	FGFR1	ENSG00000077782.19	chr8	0.236385576537018	5.55790951464297	1.66734934520908	0.0976908734700953	0.260245997701759	-5.06711798730381
PRRC2C	gene	protein_coding	PRRC2C	ENSG00000117523.15	chr1	-0.127700351686838	5.6603357140822	-1.66537074352934	0.0980855115627373	0.260822595127483	-5.06713705639105
KB-1440D3.13	gene	sense_intronic	KB-1440D3.13	ENSG00000272954.1	chr22	0.194417835672751	1.81502349802993	1.43273450598074	0.154173351982268	0.340975137413613	-5.06719095121628
PHLDB2	gene	protein_coding	PHLDB2	ENSG00000144824.20	chr3	-0.178983031795897	1.9951088024876	-1.45215806783562	0.148705572195574	0.333544276912953	-5.06731051639798
NANOS3	gene	protein_coding	NANOS3	ENSG00000187556.7	chr19	-0.225646728307272	4.5301466096423	-1.66762995254404	0.0976350094739169	0.260156364417984	-5.06731204974271
C5orf66	gene	antisense	C5orf66	ENSG00000224186.8	chr5	-0.116091673701177	2.15462398850033	-1.47079772745741	0.143600369826421	0.326910393771698	-5.06740688984609
SLC16A14	gene	protein_coding	SLC16A14	ENSG00000163053.10	chr2	-0.154614420712615	3.83780111723945	-1.65451100584195	0.10027449501203	0.263857123447947	-5.06747130258753
ACTR8	gene	protein_coding	ACTR8	ENSG00000113812.13	chr3	-0.0767856912776197	4.13924368550988	-1.64163420011947	0.102920884828552	0.267811577977763	-5.06751185661859
CTC-529G1.1	gene	antisense	CTC-529G1.1	ENSG00000254391.1	chr5	-0.189610227691498	1.02733692975271	-1.38753800469415	0.16749272280142	0.358449426600243	-5.06763157680134
RP11-25K19.1	gene	antisense	RP11-25K19.1	ENSG00000167912.5	chr8	-0.250998341012819	3.4521872204784	-1.59734055355446	0.112455061098759	0.281576507630902	-5.06834116660952
RNF152	gene	protein_coding	RNF152	ENSG00000176641.10	chr18	0.170870572166933	2.63897201492197	1.50504553839424	0.134575705772578	0.314659390324282	-5.06843776661719
LRRCC1	gene	protein_coding	LRRCC1	ENSG00000133739.15	chr8	0.187145147301064	4.41645273147055	1.61273093511757	0.109065483252821	0.276668604018395	-5.06882808389917
SMPDL3B	gene	protein_coding	SMPDL3B	ENSG00000130768.14	chr1	-0.182758692751735	1.31498372158571	-1.41303224362527	0.159876038125222	0.348583645550189	-5.0689412580792
TRPC3	gene	protein_coding	TRPC3	ENSG00000138741.10	chr4	-0.190604400581753	2.11900320366996	-1.46501093657006	0.14517055726439	0.328732283946505	-5.06904532344382
CLSTN3	gene	protein_coding	CLSTN3	ENSG00000139182.13	chr12	-0.405501185573444	6.0936256693196	-1.60903968675769	0.109870905988492	0.27785525192407	-5.06911854043643
CLSTN2	gene	protein_coding	CLSTN2	ENSG00000158258.16	chr3	-0.433387913472111	4.32312551844388	-1.65557389954763	0.100058525711495	0.263525710035707	-5.06920451719511
SH3GL1P1	gene	transcribed_processed_pseudogene	SH3GL1P1	ENSG00000266777.1	chr17	-0.13537192958531	1.7272844691546	-1.45304740269015	0.14845885203788	0.333246224084647	-5.06925230080826
HNRNPCP7	gene	processed_pseudogene	HNRNPCP7	ENSG00000228653.2	chr7	-0.147334312776695	2.20079467304105	-1.47228416509044	0.143199172940845	0.32638262103179	-5.0697143258379
PVALB	gene	protein_coding	PVALB	ENSG00000100362.12	chr22	-0.517107452325217	4.11502538981686	-1.66189304170302	0.0987822685853605	0.261783631096589	-5.06975356997382
RP11-506M13.3	gene	lincRNA	RP11-506M13.3	ENSG00000244733.5	chr10	-0.153427104818311	2.2513255316202	-1.4789344758138	0.141414857521533	0.323796885832693	-5.07023382201236
CTD-3076O17.1	gene	antisense	CTD-3076O17.1	ENSG00000254744.3	chr15	0.285258380919989	1.78692546055896	1.41378166983038	0.159656211788877	0.348331360525779	-5.0704983318642
PMVK	gene	protein_coding	PMVK	ENSG00000163344.5	chr1	-0.130995438651105	7.19630214602722	-1.61448554023867	0.108684290509431	0.27596813969066	-5.07067724963367
LINC02175	gene	lincRNA	LINC02175	ENSG00000262155.1	chr16	-0.147705867790839	1.64827890163188	-1.43831665582352	0.152586380485392	0.339227306302201	-5.07072213021306
KCNJ9	gene	protein_coding	KCNJ9	ENSG00000162728.4	chr1	-0.166632653180864	7.03236922061873	-1.60500851571211	0.110755919241957	0.279255209955115	-5.07075033982754
